Open	High	Low	Close	Adj_Close	Volume
10603.35546875	10680.5078125	10562.5068359375	10668.96875	10668.96875	37799458436
39148.44921875	39566.3359375	38777.03515625	39400.5859375	39400.5859375	16975917450
53857.10546875	55410.23046875	50583.8125	51762.2734375	51762.2734375	74798630778
10933.7529296875	11134.0927734375	10909.6181640625	11094.3466796875	11094.3466796875	22764204008
1163.780029296875	1181.97998046875	1163.3800048828125	1179.969970703125	1179.969970703125	131570000
22721.087890625	23126.486328125	22654.3046875	22934.431640625	22934.431640625	26518700512
42236.109375	42359.49609375	41274.54296875	41364.6640625	41364.6640625	16678702876
6357.009765625	6741.75	6357.009765625	6741.75	6741.75	4725799936
4324.33984375	4370.1298828125	4015.39990234375	4160.6201171875	4160.6201171875	2941710080
27218.412109375	27346.10546875	26671.720703125	26819.97265625	26819.97265625	14678970415
28175.2265625	28178.384765625	27738.759765625	28044.140625	28044.140625	13837809380
4068.2998046875	4113.5009765625	4034.09716796875	4098.37451171875	4098.37451171875	10918665557
43090.01953125	44341.94921875	42775.95703125	44318.22265625	44318.22265625	21126587775
9273.060546875	9594.419921875	9232.484375	9527.16015625	9527.16015625	17846823784
67321.375	69977.890625	66902.453125	68241.1875	68241.1875	34497940694
8487.669921875	8515.685546875	7895.62939453125	8118.9677734375	8118.9677734375	19258205289
10385.0	11052.2998046875	10352.7001953125	10951.0	10951.0	7317279744
1116.3199462890625	1193.8299560546875	1116.3199462890625	1175.8299560546875	1175.8299560546875	283320000
20482.958984375	20742.810546875	20087.134765625	20159.50390625	20159.50390625	55552169483
41348.203125	42720.296875	40530.2578125	42623.5390625	42623.5390625	25224642008
63184.33984375	63543.359375	62783.10546875	63394.83984375	63394.83984375	14408616220
7253.24169921875	7743.431640625	7232.6767578125	7448.3076171875	7448.3076171875	18816085231
6867.4404296875	6926.06982421875	6789.9208984375	6859.0830078125	6859.0830078125	31222085946
6354.240234375	6535.41015625	6354.240234375	6517.31005859375	6517.31005859375	4210910000
6413.6298828125	6423.25	6350.169921875	6411.27001953125	6411.27001953125	3939060000
6931.3154296875	6964.0751953125	6587.97412109375	6640.51513671875	6640.51513671875	22363804217
21161.05078125	21564.501953125	20541.544921875	20688.78125	20688.78125	30005625418
63523.75390625	64863.09765625	61554.796875	63109.6953125	63109.6953125	77451779687
11964.8232421875	11964.8232421875	11290.7939453125	11414.0341796875	11414.0341796875	28037405299
55849.57421875	58131.3359375	54321.01953125	56705.09765625	56705.09765625	39766159899
26720.181640625	26888.8828125	26621.140625	26868.353515625	26868.353515625	7892015141
23332.248046875	23423.435546875	22841.759765625	22955.666015625	22955.666015625	19564262605
4369.35009765625	4443.8798828125	4321.0498046875	4426.89013671875	4426.89013671875	906928000
3443.89697265625	3495.1748046875	3429.387939453125	3486.181640625	3486.181640625	5955112627
3878.697265625	3891.578857421875	3837.986328125	3854.35791015625	3854.35791015625	7931218996
24437.41796875	24472.33984375	23644.318359375	24188.84375	24188.84375	30199996781
48379.75390625	49473.95703125	46671.96484375	48896.72265625	48896.72265625	36541828520
42191.40625	42241.1640625	41004.7578125	41247.82421875	41247.82421875	20127946682
65316.34375	68845.71875	64545.31640625	68390.625	68390.625	44716864318
6500.509765625	6536.919921875	6297.93017578125	6308.52978515625	6308.52978515625	3665100000
17817.083984375	18773.2265625	17765.794921875	18621.314453125	18621.314453125	36992873940
19274.8359375	19371.748046875	19027.08203125	19242.255859375	19242.255859375	18100418740
41278.4609375	42134.16015625	40297.45703125	41618.40625	41618.40625	25752407154
8321.91015625	8346.5302734375	7812.81982421875	7916.8798828125	7916.8798828125	4426149888
7561.1201171875	7738.60009765625	7331.14013671875	7587.33984375	7587.33984375	6049220096
1099.68994140625	1114.0699462890625	957.655029296875	973.8179931640624	973.8179931640624	621302016
45774.7421875	47261.94921875	45669.73828125	46391.421875	46391.421875	38672657013
6239.25	6328.5	6236.47021484375	6274.580078125	6274.580078125	3783500000
7650.81982421875	7741.27001953125	7650.81982421875	7678.240234375	7678.240234375	4485799936
51565.21484375	51950.02734375	51306.171875	51733.23828125	51733.23828125	15413239245
33811.2421875	34209.0703125	33116.01171875	33520.51953125	33520.51953125	22971873468
10409.861328125	10578.837890625	10292.38671875	10442.1708984375	10442.1708984375	36750077324
27162.62890625	29448.138671875	27130.47265625	28519.466796875	28519.466796875	27833876539
12971.548828125	13015.9619140625	12752.6474609375	12931.5390625	12931.5390625	28974975003
39744.515625	41341.93359375	37458.00390625	40869.5546875	40869.5546875	35185031017
32564.029296875	32564.029296875	29367.138671875	30432.546875	30432.546875	62576762015
6715.31982421875	6766.14990234375	6679.419921875	6710.6298828125	6710.6298828125	4197500000
69705.0234375	69708.3828125	64586.59375	65446.97265625	65446.97265625	50705240709
61191.19921875	63404.9140625	60648.07421875	63049.9609375	63049.9609375	25453338161
5982.31640625	6183.0390625	5982.31640625	6174.52880859375	6174.52880859375	16784645411
8939.26953125	9412.08984375	8931.990234375	9348.48046875	9348.48046875	7805479936
21160.392578125	21668.845703125	21103.197265625	21534.12109375	21534.12109375	23102307723
11772.6591796875	12150.994140625	11685.455078125	11768.87109375	11768.87109375	24237958589
26040.474609375	26786.8984375	25804.998046875	26431.640625	26431.640625	16985265785
10695.5751953125	10772.9990234375	10667.28125	10750.7236328125	10750.7236328125	46852525493
8290.759765625	8428.349609375	7783.0498046875	8300.8603515625	8300.8603515625	6834429952
8390.7744140625	8414.2275390625	8146.43701171875	8259.9921875	8259.9921875	13668823409
13108.0634765625	13329.18359375	12910.0615234375	13031.173828125	13031.173828125	24406920575
58115.08203125	59859.87890625	57469.7265625	59697.1953125	59697.1953125	30624264863
2469.570068359375	2539.919921875	2385.14990234375	2518.56005859375	2518.56005859375	1195190016
1180.0400390625	1222.5	1179.68994140625	1222.5	1222.5	229056992
7263.0	7388.259765625	7255.43994140625	7361.66015625	7361.66015625	4273640000
6674.080078125	6681.080078125	6433.8701171875	6456.580078125	6456.580078125	3955389952
57343.37109375	61683.86328125	56217.97265625	61243.0859375	61243.0859375	60669829814
1054.760009765625	1056.81005859375	1043.4599609375	1047.8699951171875	1047.8699951171875	77423296
11508.7138671875	11715.2646484375	11492.3818359375	11711.505859375	11711.505859375	19760127945
3926.663330078125	3968.54296875	3914.015380859375	3960.9111328125	3960.9111328125	9394210605
7294.43896484375	7335.2900390625	7169.77783203125	7193.59912109375	7193.59912109375	21167946112
1049.2099609375	1061.0999755859375	1046.9599609375	1054.4200439453125	1054.4200439453125	99073504
4133.70361328125	4198.4296875	3850.9462890625	3896.543701171875	3896.543701171875	7206015706
28087.17578125	28881.298828125	27924.123046875	28680.537109375	28680.537109375	16432924527
30394.1875	30411.0546875	28669.8984375	28822.6796875	28822.6796875	24571565421
19344.96484375	20348.412109375	19261.447265625	20095.857421875	20095.857421875	47761524910
52660.48046875	52853.765625	43285.20703125	46811.12890625	46811.12890625	65210059683
6603.64013671875	6603.64013671875	6381.85986328125	6446.47021484375	6446.47021484375	4726180000
9375.080078125	9530.5185546875	9319.6533203125	9525.36328125	9525.36328125	16532254884
8113.10107421875	8271.5205078125	7965.9228515625	8251.845703125	8251.845703125	16408941156
57071.09765625	63913.1328125	56738.42578125	62504.7890625	62504.7890625	83239156760
902.39501953125	919.3259887695312	902.2239990234376	917.5859985351562	917.5859985351562	131958000
7273.64404296875	7427.939453125	7136.71435546875	7176.41455078125	7176.41455078125	44243482668
29704.146484375	29987.998046875	28946.509765625	29151.958984375	29151.958984375	19212655598
4319.3701171875	4352.31005859375	4210.419921875	4229.35986328125	4229.35986328125	1116770048
23308.43359375	23415.041015625	22710.083984375	22978.1171875	22978.1171875	28389250717
26866.203125	26969.0	26814.5859375	26861.70703125	26861.70703125	5388116782
20194.619140625	20595.529296875	19823.51171875	20548.24609375	20548.24609375	24598943708
15864.099609375	15888.400390625	13937.2998046875	14606.5	14606.5	12336499712
35658.59375	37468.25	34241.9453125	37332.85546875	37332.85546875	39009847639
13075.2421875	13759.6689453125	13060.837890625	13654.21875	13654.21875	33749878156
44898.7109375	48463.46875	44187.76171875	47909.33203125	47909.33203125	81388911810
39978.62890625	42371.75	39978.62890625	41980.09765625	41980.09765625	39856129827
31533.884765625	32398.99609375	31215.4921875	31796.810546875	31796.810546875	18787986667
55030.02734375	62673.765625	54766.7265625	61710.13671875	61710.13671875	45298472567
33916.04296875	35133.7578125	33709.109375	34502.8203125	34502.8203125	25254318008
5524.60009765625	5754.330078125	5397.8798828125	5750.7998046875	5750.7998046875	1966989952
10973.251953125	11037.4208984375	10774.6279296875	10948.990234375	10948.990234375	38151810523
4389.2099609375	4625.68017578125	4352.1298828125	4579.02001953125	4579.02001953125	2486080000
7216.73876953125	7266.6396484375	7164.7412109375	7243.13427734375	7243.13427734375	18927080224
7062.93994140625	7166.5498046875	6890.5400390625	6951.7998046875	6951.7998046875	3925900000
65446.671875	66914.3203125	64559.8984375	65980.8125	65980.8125	34488018367
10896.6533203125	10996.6328125	9448.1064453125	9477.6416015625	9477.6416015625	24151199070
9653.0029296875	9768.498046875	9458.150390625	9758.8525390625	9758.8525390625	25015250846
47877.03515625	48745.734375	46424.9765625	47504.8515625	47504.8515625	76555041196
19475.80078125	20089.0	18974.099609375	19140.80078125	19140.80078125	13314599936
49733.4453125	52021.37109375	49296.83203125	51826.6953125	51826.6953125	39105608050
25968.169921875	26081.525390625	25657.025390625	25812.416015625	25812.416015625	10680635106
17760.30078125	19716.69921875	17515.30078125	19497.400390625	19497.400390625	12740599808
60624.87109375	62927.609375	60329.96484375	62227.96484375	62227.96484375	36856881767
19546.328125	19601.6953125	19299.4140625	19416.568359375	19416.568359375	16437423167
29319.4453125	29396.84375	29264.166015625	29356.91796875	29356.91796875	6481775959
5849.4814453125	5989.98095703125	5794.7158203125	5982.45751953125	5982.45751953125	15320605300
9202.4580078125	9383.1611328125	9028.7177734375	9199.5849609375	9199.5849609375	26583653947
6460.919921875	6497.72021484375	6449.0	6489.18994140625	6489.18994140625	3379130000
47261.40625	47328.19921875	42598.9140625	42843.80078125	42843.80078125	43909845642
8203.61328125	8237.240234375	8010.51171875	8027.26806640625	8027.26806640625	20764300437
8744.2109375	8792.994140625	8636.7470703125	8680.8759765625	8680.8759765625	22600204051
27224.603515625	27224.603515625	26106.576171875	26334.818359375	26334.818359375	16299104428
28522.09765625	28618.751953125	28110.185546875	28415.748046875	28415.748046875	14872527508
8204.6748046875	8216.8125	7985.08984375	8047.52685546875	8047.52685546875	16071646996
57526.83203125	57627.87890625	54477.97265625	56041.05859375	56041.05859375	41083758949
43077.640625	43422.48828125	42584.3359375	43185.859375	43185.859375	18603843039
10696.69140625	11246.14453125	10556.095703125	10855.37109375	10855.37109375	20998326502
6090.10009765625	6224.81982421875	6071.81005859375	6162.47998046875	6162.47998046875	3431360000
30467.806640625	30633.03515625	29375.689453125	29704.390625	29704.390625	26175547452
10619.8212890625	10657.837890625	10416.689453125	10575.974609375	10575.974609375	48661453918
23946.0078125	24103.705078125	23007.072265625	23198.126953125	23198.126953125	26811744928
16317.80859375	16317.80859375	15749.193359375	16068.138671875	16068.138671875	27481710135
43010.57421875	43765.09375	42765.76953125	43613.140625	43613.140625	21115795370
37748.01171875	39902.94921875	37732.05859375	39698.37109375	39698.37109375	36754404490
71333.484375	71342.09375	68110.6953125	69702.1484375	69702.1484375	34873527352
8672.7822265625	9048.0234375	8667.763671875	8864.7666015625	8864.7666015625	44068389997
47653.73046875	48004.89453125	45618.21484375	46202.14453125	46202.14453125	32902725329
22706.984375	22977.2109375	22002.91015625	22465.478515625	22465.478515625	24021799169
39242.484375	39242.484375	35717.72265625	36894.40625	36894.40625	41831090187
1490.719970703125	1608.9100341796875	1490.719970703125	1537.6700439453125	1537.6700439453125	933548992
56040.6328125	57726.8828125	54620.5078125	55027.4609375	55027.4609375	41637562185
10796.9306640625	11206.439453125	10089.314453125	10583.134765625	10583.134765625	29378589324
6331.8798828125	6398.919921875	6260.2099609375	6321.2001953125	6321.2001953125	3849910000
8616.1298828125	8616.1298828125	7931.10009765625	8129.97021484375	8129.97021484375	6122189824
10452.3994140625	10577.21484375	10224.330078125	10323.755859375	10323.755859375	36506852789
19704.005859375	19870.62890625	19400.076171875	19772.583984375	19772.583984375	30123362273
51937.7265625	52537.96875	51641.3671875	52160.203125	52160.203125	28180567298
8515.490234375	8773.5498046875	8395.1201171875	8723.9404296875	8723.9404296875	5866379776
20834.103515625	21514.404296875	20518.8984375	21190.31640625	21190.31640625	24302954056
16523.30078125	16783.0	13674.900390625	15178.2001953125	15178.2001953125	13911300096
29408.048828125	29439.12109375	29088.853515625	29170.34765625	29170.34765625	12640195779
3952.406494140625	4006.538330078125	3950.81640625	4005.526611328125	4005.526611328125	7826525254
58253.703125	59602.296875	56937.203125	59123.43359375	59123.43359375	32711813559
5899.740234375	5988.39013671875	5728.81982421875	5780.89990234375	5780.89990234375	1710130048
10669.37109375	10945.7373046875	10562.6064453125	10915.685546875	10915.685546875	63314794397
42196.3046875	42231.44921875	41110.83203125	41626.1953125	41626.1953125	25802845343
10843.87109375	10847.2568359375	10669.3212890625	10784.4912109375	10784.4912109375	44171073700
9324.787109375	9379.806640625	9141.251953125	9235.3544921875	9235.3544921875	21132220847
45859.12890625	47313.4765625	45634.10546875	46453.56640625	46453.56640625	25414397610
47180.46484375	48370.78515625	44454.84375	46339.76171875	46339.76171875	350967941479
3420.39990234375	3422.760009765625	3247.669921875	3342.469970703125	3342.469970703125	1468960000
34013.61328125	36879.69921875	33514.03515625	36824.36328125	36824.36328125	75289433811
22465.509765625	22974.001953125	22306.83984375	22609.1640625	22609.1640625	23565495303
8498.4697265625	8530.080078125	7921.43017578125	8209.400390625	8209.400390625	5921039872
37278.56640625	38968.83984375	34459.21875	38332.609375	38332.609375	46383802093
9212.283203125	9288.404296875	8787.2509765625	8790.3681640625	8790.3681640625	32518803300
974.0150146484376	1007.9600219726562	954.1859741210938	966.7249755859376	966.7249755859376	303668000
10167.216796875	10353.927734375	10056.8857421875	10280.3515625	10280.3515625	37071460174
62332.640625	62986.0859375	60877.12890625	61187.94140625	61187.94140625	26088172222
6515.41015625	6596.10009765625	6456.169921875	6512.7099609375	6512.7099609375	4076220000
3796.14990234375	3796.14990234375	3666.89990234375	3682.840087890625	3682.840087890625	768014976
9357.470703125	9406.431640625	9269.4677734375	9316.6298828125	9316.6298828125	30682598115
5603.81982421875	5603.81982421875	5151.43994140625	5590.68994140625	5590.68994140625	2399269888
7289.03125	7399.041015625	7286.9052734375	7317.990234375	7317.990234375	21365673026
39316.890625	40379.6171875	37247.90234375	38436.96875	38436.96875	43210968721
20781.912109375	22633.033203125	20781.912109375	22485.689453125	22485.689453125	39974475562
11372.2001953125	11418.5	10479.099609375	10690.400390625	10690.400390625	9405339648
7944.43017578125	8197.7998046875	7886.009765625	8163.419921875	8163.419921875	6529909760
8680.650390625	8687.7470703125	8333.6376953125	8406.515625	8406.515625	25770680779
46311.74609375	47827.3125	46288.484375	47686.8125	47686.8125	24582667004
21596.0859375	21804.908203125	20199.482421875	20260.01953125	20260.01953125	42326789564
30696.560546875	30703.279296875	29921.822265625	30086.24609375	30086.24609375	14571500779
27745.123046875	28044.759765625	27588.501953125	27702.349609375	27702.349609375	13251081851
57729.890625	59299.43359375	57120.37890625	57344.9140625	57344.9140625	28707803842
6590.52001953125	6601.2099609375	6517.4501953125	6544.43017578125	6544.43017578125	4088420000
22220.5859375	24307.841796875	22082.76953125	24307.841796875	24307.841796875	32483312909
40525.86328125	40777.7578125	39315.41796875	39740.3203125	39740.3203125	28011716745
17803.861328125	18119.546875	17382.5546875	17817.08984375	17817.08984375	36985055355
4156.91943359375	4905.95458984375	4155.31689453125	4879.8779296875	4879.8779296875	21315047816
15168.400390625	15850.599609375	13226.599609375	15455.400390625	15455.400390625	13433299968
52273.53515625	52368.81640625	50671.7578125	51839.1796875	51839.1796875	28624907020
65792.1796875	66255.53125	65458.03515625	65887.6484375	65887.6484375	15243637984
28936.734375	30032.439453125	26350.490234375	29047.751953125	29047.751953125	66989173272
4324.4599609375	4413.27001953125	4320.52978515625	4370.81005859375	4370.81005859375	1069939968
7121.30615234375	7491.78515625	7081.5947265625	7429.724609375	7429.724609375	43500782316
21531.462890625	21531.462890625	20939.18359375	21398.908203125	21398.908203125	31666498758
29481.013671875	29572.791015625	28929.609375	29340.26171875	29340.26171875	17544464887
58930.27734375	59930.02734375	57726.41796875	58918.83203125	58918.83203125	65520826225
888.3350219726562	904.614013671875	884.3380126953125	899.072998046875	899.072998046875	105625000
6755.14013671875	6755.14013671875	6404.72021484375	6529.169921875	6529.169921875	5523470000
6622.4501953125	6628.5400390625	6577.7998046875	6588.31005859375	6588.31005859375	3259740000
49682.98046875	51438.1171875	48868.578125	49880.53515625	49880.53515625	55737497453
9333.240234375	9564.205078125	9260.6943359375	9377.013671875	9377.013671875	36164766408
19412.400390625	19464.671875	18617.552734375	19297.638671875	19297.638671875	38896078052
63258.50390625	63594.72265625	60222.53125	61572.7890625	61572.7890625	84293007468
40123.5703125	41430.0546875	39712.74609375	41166.73046875	41166.73046875	27691105228
58733.26171875	59838.6484375	56161.59375	57560.09765625	57560.09765625	35682112440
20600.671875	20664.607421875	17603.544921875	18541.271484375	18541.271484375	118992465607
9508.3134765625	9521.7060546875	9230.7763671875	9350.529296875	9350.529296875	29432489719
10821.6328125	11009.20703125	10620.2783203125	10970.1845703125	10970.1845703125	16530894787
19970.474609375	20043.4453125	19308.53125	19323.9140625	19323.9140625	25810220018
66408.71875	67075.3671875	63589.87109375	64276.8984375	64276.8984375	30276655120
32129.408203125	34608.55859375	32052.31640625	32782.0234375	32782.0234375	78665235202
40828.17578125	41672.9609375	40618.6328125	41502.75	41502.75	25303206547
6411.759765625	6434.2099609375	6360.47021484375	6371.27001953125	6371.27001953125	4295770000
10077.4423828125	10446.919921875	9922.01953125	10399.6689453125	10399.6689453125	17165337858
28428.46484375	29871.546875	28402.88671875	29473.787109375	29473.787109375	27153445027
64455.37109375	65495.1796875	63647.80859375	65466.83984375	65466.83984375	25122092191
8805.3876953125	9317.87890625	8805.3876953125	9269.9873046875	9269.9873046875	45558144023
3370.219970703125	3484.85009765625	3345.830078125	3419.93994140625	3419.93994140625	1752760064
6719.9501953125	6789.6298828125	6700.9599609375	6763.18994140625	6763.18994140625	3312600000
46469.76171875	47145.56640625	43881.15234375	44918.18359375	44918.18359375	87301089896
23263.416015625	23367.958984375	22731.09765625	22939.3984375	22939.3984375	25371367758
6132.02001953125	6470.43017578125	6103.330078125	6468.39990234375	6468.39990234375	2311379968
1114.800048828125	1125.3900146484375	1100.550048828125	1117.43994140625	1117.43994140625	136100000
19242.095703125	19558.26953125	18966.951171875	19297.076171875	19297.076171875	16390821947
8246.037109375	8261.70703125	7990.4970703125	8104.185546875	8104.185546875	13034629109
53727.87890625	53904.6796875	42874.6171875	49200.703125	49200.703125	61385677469
44357.6171875	45077.578125	43432.8515625	43924.1171875	43924.1171875	29183112630
27024.841796875	27225.9375	26721.763671875	26911.720703125	26911.720703125	10396435377
23163.751953125	23671.927734375	22603.416015625	22714.978515625	22714.978515625	31421555646
15427.400390625	17513.900390625	15404.7998046875	16936.80078125	16936.80078125	12153900032
5304.16064453125	5358.49072265625	5295.8779296875	5337.88623046875	5337.88623046875	13169647522
20872.841796875	21350.806640625	20856.73046875	21166.060546875	21166.060546875	27595671000
62891.03125	64494.95703125	62599.3515625	63891.47265625	63891.47265625	20620477992
57850.44140625	59498.375	56643.703125	58346.65234375	58346.65234375	49063873786
66636.515625	67188.3203125	65094.96484375	66490.296875	66490.296875	30006354476
6640.2900390625	6640.2900390625	6538.9599609375	6585.52978515625	6585.52978515625	3787650000
34657.2734375	35527.9296875	34170.69140625	35437.25390625	35437.25390625	22446272005
8373.4580078125	8410.71484375	8182.70654296875	8205.369140625	8205.369140625	15220412632
46987.640625	47893.69921875	45244.71484375	46139.73046875	46139.73046875	39821290992
38794.46484375	39308.59765625	38772.53515625	38904.01171875	38904.01171875	14616450657
36702.25	37493.80078125	36362.75390625	37313.96875	37313.96875	22711265155
10535.4921875	10537.828125	10197.865234375	10246.1865234375	10246.1865234375	23788661867
11954.0400390625	11979.419921875	11556.16796875	11966.4072265625	11966.4072265625	19481591730
18729.83984375	18866.28515625	16351.03515625	17150.623046875	17150.623046875	61396835737
2332.77001953125	2423.7099609375	2275.139892578125	2398.840087890625	2398.840087890625	1117410048
3913.04736328125	3926.59765625	3891.904296875	3906.71728515625	3906.71728515625	9469184841
2738.52001953125	2757.93994140625	2583.18994140625	2608.719970703125	2608.719970703125	982750016
972.0549926757812	1046.4000244140625	971.9840087890624	1045.77001953125	1045.77001953125	372535008
7397.13427734375	7424.02294921875	7246.0439453125	7278.11962890625	7278.11962890625	18249031195
38285.28125	39122.39453125	37201.81640625	37296.5703125	37296.5703125	21849073843
23174.150390625	23654.3671875	23084.220703125	23561.212890625	23561.212890625	16644534842
19106.400390625	19371.0	18355.900390625	19114.19921875	19114.19921875	14839499776
6336.990234375	6349.16015625	6316.8798828125	6317.60986328125	6317.60986328125	4191240000
20187.876953125	20792.525390625	20068.66015625	20632.41015625	20632.41015625	30180288176
1723.8900146484375	1833.489990234375	1716.300048828125	1755.3599853515625	1755.3599853515625	1167920000
14266.099609375	17899.69921875	14057.2998046875	17899.69921875	17899.69921875	17950699520
908.1749877929688	942.7239990234376	887.2490234375	911.198974609375	911.198974609375	158715008
