steps,x,y,z
135,-7.29235429601972213325966620801,-7.8121079328253213644450703157,24.7993909088977673160769654714
136,-7.34943338974629736121135792359,-7.9706227416325920037687424724,24.7168361159307337637791590623
137,-7.41645428488256369670139633854,-8.13494273139763651725431259365,24.6530574270672465098108716575
138,-7.49297249666396322775874239142,-8.30400246405009836991872873568,24.6089350677503014841462913864
139,-7.57847998059138716619997921953,-8.47664259461752379876120500057,24.5852631907454635684651123029
140,-7.67240181367624725361498150278,-8.65160122545873695731888375349,24.582734990136093755630497526
141,-7.77409245619046944397734222321,-8.82750717663033211690670754024,24.6019251130016963213797964727
142,-7.88283184909197481154974340711,-9.00287586077932382166988389827,24.6432694918588716115337433621
143,-7.99782164574196287321061760167,-9.17610849449513854558801995154,24.7070428525693212562508449537
144,-8.11818191914057854519093382351,-9.34549540249139078229578814216,24.7933343126559136426756424498
145,-8.24294872543121957819689527014,-9.50922416547527281360796536092,24.9020216726318592836975085447
146,-8.37107293772764744776981871155,-9.66539331503766235842434184633,25.0327452135508141117803404541
147,-8.50142078739375263440880559074,-9.81203217694545094806901630591,25.1848820388976063489039347587
148,-8.63277655797842113916118478301,-9.94712729636707784774962703978,25.3575222247084456905774629831
149,-8.76384786477967947515566038419,-10.0686556360257707248839764702,25.5494482498274064763421620228
150,-8.89327391506805317589190451599,-10.174624417075156967982252354,25.759119344949211294348856427
151,-9.01963707538753486914195889312,-10.26311707579393131539724493,25.9846624971835084005888916181
152,-9.14147796933228302951324195647,-10.3323443495442327672018123508,26.2238718471233839268919041388
153,-9.25731419010267778113565384501,-10.3806990064595345002462778439,26.4742180899941060845392826195
154,-9.36566253828492827071539039707,-10.4068122303737871370277190408,26.7328692190990460653132743118
155,-9.46506449175856266753381618173,-10.4096092116806906990866821161,26.9967235164899276855798859742
156,-9.55411439081101208914414968376,-10.3883611299609560502110738867,27.2624551057164414280542530378
157,-9.63148959122312503522422844071,-10.3427305016620600663923568163,27.5265716568467804226116868449
158,-9.69598161895967533552287420662,-10.2728068574315682531805649091,27.7854830179094987041565900654
159,-9.74652717248533348448624735738,-10.1791299472406322201845085829,28.0355787027822240253804864096
160,-9.78223768368935209238657080277,-10.0626981638901098481397866635,28.2733113721912901472599344288
161,-9.80242608525558134502375651209,-9.92496061518624776709440737932,28.495282788114584537897400196
162,-9.80662945589726038619904358029,-9.76779221860179189262929355664,28.6983282850170098310371713524
163,-9.79462633298611699828040144666,-9.5934522658847596332520879514,28.8795956503666320647205623118
164,-9.76644769356894712486472087676,-9.40452801154431619612417136977,29.0366144803985302136339896606
165,-9.72238089857238700630670535929,-9.20386586910133265571065663835,29.1673525775866578357842229252
166,-9.66296625078901090521998895611,-8.99449364578402425773884232285,29.2702567469259643528900483034
167,-9.58898620719890729113821237206,-8.77953782132189312903403077826,29.3442763559664770434132208266
168,-9.50144767812026774800315820357,-8.56214012204918233084338652361,29.3888691488039297539103245072
169,-9.40155820685222187726992615353,-8.34537753937019959049603556878,29.4039899342066490262048716886
170,-9.29069712450116512447717553869,-8.13218951457781563663118618024,29.3900637929976839002321753469
171,-9.1703829929805831810973870688,-7.92531531917880719545488332756,29.3479462778570655001608713519
172,-9.04223877128942146730317119818,-7.72724378643803707505943734191,29.2788736471613680878434138322
173,-8.90795616275572962883266825429,-7.54017659352720711479767246033,29.1844064556250103459333899991
174,-8.76926053028242595555052929512,-7.3660053506684807708704276763,29.0663698255024669503399081805
175,-8.62787761703312780503516421504,-7.20630190660360709503651222008,28.9267934796089205007341149667
176,-8.48550310121745807179216569693,-7.06232058920848408678505592206,28.767854188628864453569633497
177,-8.34377576809529473977899982629,-6.9350106008672581792140476864,28.5918227374044791044838120797
178,-8.20425482236342894226677202596,-6.82503648967702158945058954487,28.4010169155126179774129013822
179,-8.06840160974276396355087115353,-6.73280450748060933091609925327,28.1977614458963427579440974569
180,-7.93756578400215296459352387615,-6.65849271627846285570573314772,27.9843552278906540498049082544
181,-7.81297575631231375897778335116,-6.60208287884691795432967609258,27.7630458184904029828032889782
182,-7.69573310440604529958363855258,-6.56339242755980616095268231902,27.5360107237702435578619031276
183,-7.58681050185247331935078918264,-6.54210510964607767914191782666,27.3053448235029564417075675919
184,-7.48705265157535794495746728217,-6.5377992249672343821886855153,27.0730530987964227995767885204
185,-7.39717966867124965268942560215,-6.54997267860306874726061820979,26.8410477610352523059056295551
186,-7.3177923500628118541611044634,-6.57806434750678500206211296586,26.6111488733244477278283568467
187,-7.24937878621519232735792570566,-6.62147149783220216601176133508,26.3850875950698451344322847945
188,-7.19232180662693087319636831012,-6.67956318294348623532119546553,26.1645112496017798742187210337
189,-7.14690680010123008392142196499,-6.75168970202046400674866788449,25.9509894995739185397098935937
190,-7.11332950771043681648109213711,-6.83718830934288117340269508304,25.7460210039464103548567663893
191,-7.09170344665239806708489922471,-6.93538544064405450967347732671,25.5510400154690366369969467542
192,-7.08206668364853329789010416562,-7.045595772310035850849452288,25.3674224533646221479976645696
193,-7.08438773492257458513909895714,-7.16711845890414524229417025936,25.1964910495168681880961969455
194,-7.09857042479103844678789414502,-7.29923091151198440845737636096,25.0395192170842974532796176845
195,-7.12445758592243540141542013089,-7.44118049012293224231395782908,24.8977333289163413332367724706
196,-7.16183353143742817970007763506,-7.59217449327165302963571491546,24.772313121526510271142029751
197,-7.21042527276323721302508928943,-7.75136884209908028769975274486,24.6643899617478499775025113649
198,-7.26990249840090807520454063706,-7.91785587747391094576299153118,24.5750427313948413554633987133
199,-7.33987636859974371811299320711,-8.09065172035241098047464447518,24.5052911047436578484415292678
200,-7.41989722052300165050509050957,-8.26868368843837525661299991953,24.4560860193875548862507685044
201,-7.50945131894388966109499250479,-8.45077831635707210633512431741,24.4282971783863251946655736901
202,-7.60795682975434563177774549558,-8.63565059032341354738893102194,24.4226974762018541054153786263
203,-7.71475923819338865045081021776,-8.82189507819638449315213790669,24.4399443182793603690505790382
204,-7.82912648081473142025465961069,-9.00797970633259489914301809677,24.4805579094981483612158967844
205,-7.95024410927651881825228841194,-9.19224299796463514833355645806,24.5448967243624629475107212784
206,-8.07721085370331613739747211866,-9.37289563373353999675696712757,24.6331305443798819210243777889
207,-8.20903500134059110893147703791,-9.54802721101449564100605016392,24.7452116556839669669898285065
208,-8.34463204912941942936743799919,-9.71561905043935730708071218942,24.8808450391043637361931928353
209,-8.48282412220505292743677472345,-9.87356381016940483352772872649,25.0394586473720638375439762058
210,-8.62234166866553200514466936966,-10.0196925060044210731291514094,25.2201751360632013265750117625
211,-8.76182793795502443123801583624,-10.1518092856671450913141896422,25.4217866759411504351540145308
212,-8.89984671915961463029010047876,-10.2677339607837318363747769467,25.6427346978194530269234974185
213,-9.03489374996883452817453274974,-10.3653518601944829025107708276,25.8810965746323915492865808119
214,-9.16541210167559015908889108459,-10.4426700440602476527285347174,26.1345812932924220217678623612
215,-9.28981169719371994986101270797,-10.4978783338820968462634652951,26.4005360754093632014161130428
216,-9.40649292779374453232765773691,-10.5294130078633911551388990802,26.6759656402778330130942663345
217,-9.51387410460897695041460053744,-10.5360204371445880938695793816,26.9575653458617254254470196884
218,-9.61042222267075520181212056059,-10.5168174607922572938445426871,27.2417687911976516001999470973
219,-9.69468624354914870755450806428,-10.4713449859545094655643993065,27.5248096368557706448143562739
220,-9.76533183798752116300256886916,-10.3996112210703719330728844739,27.8027964451958267133591107267
221,-9.82117629644481128503574751676,-10.3021211574321240184159975684,28.0717983316514366753935405541
222,-9.86122213903789324174198327455,-10.17988943590472211697672833,28.3279382462476838067111373221
223,-9.88468786147291562926842090064,-10.0344345651147301839989367522,28.5674898772139380098700200961
224,-9.89103425982718591213949110852,-9.86775354913306435022946061508,28.7869735906434967009914771552
225,-9.87998489599148045636756165777,-9.68227725153950879999342760129,28.9832465790760409607429437528
226,-9.85153949789116607782535339766,-9.48080815186562726737395934151,29.1535825422932016182109293823
227,-9.80597942276933591532195322316,-9.26644340495100994614663392213,29.2957367757055406887189974441
228,-9.74386472447156169740534181756,-9.04248715952614105784146403266,29.407993455970965535062333629
229,-9.66602282374824052502138016507,-8.81235681566052481139550422995,29.4891931037262434722734383286
230,-9.57352924505701871615848119745,-8.57948822574721781109019502765,29.5387395478163278794703217045
231,-9.46768131399215201460251023491,-8.34724474377642389200104844349,29.5565870744051463758772513302
232,-9.34996606990428440198126480709,-8.11883452833228116962693832193,29.5432096804883941865149665773
233,-9.22202391033707857825874043556,-7.8972396780686415010408474302,29.4995553490999407597605852516
234,-9.0856096307103029890983592054,-7.68515972990478058585184228946,29.4269889440521394408101230056
235,-8.94255254990952261340275697421,-7.48497090147079557898024404494,29.3272276508682909756942081003
236,-8.79471732781276459289809821485,-7.29870133004229974804655256548,29.2022728773605520502520960235
237,-8.64396690191069184960870330769,-7.12802155235787818221560030452,29.0543422189926239251889228399
238,-8.49212872140307305224293799029,-6.97424865710293634402106022208,28.8858045631888096238526486559
239,-8.34096516595205406119362123718,-6.83836196534626424015090861985,28.6991207375268183588090664671
240,-8.19214872981617255043307324058,-6.72102776274228275871225335436,28.4967913828647466112364838864
241,-8.04724225446978887188453910539,-6.62263050309021399086883974405,28.2813130265605074398216345344
242,-7.90768422315852985426953836168,-6.54330798922014158364168778803,28.0551426984205592995991196403
243,-7.77477890240492711809716652738,-6.48298826713656120568352037026,27.8206709084471145443373529815
244,-7.64969093559453675035264552662,-6.44142629325741660623050321988,27.5802024073696727124449523672
245,-7.53344386448130846206661104247,-6.4182388062449629989592025936,27.3359438788352386850988295919
246,-7.42692197353688120936565653096,-6.41293621555441990811363695002,27.0899975546396338810239967643
247,-7.33087481428240732989065620018,-6.42495067902554670841164252693,26.8443596827722439912555785213
248,-7.24592376500671263295227930712,-6.45365986189002439205042449544,26.6009227902151003664066308829
249,-7.17257000774747824345389801692,-6.49840613855603382864600803259,26.3614807461036777525009711098
250,-7.11120335132277549966550722615,-6.55851121282198935846796672422,26.1277357257791648659228656015
251,-7.06211138945074697742532165989,-6.63328629359176377006113156654,25.9013062855287616303989750577
252,-7.02548855052953892530442914222,-6.72203807725083830881818158787,25.6837358683695839434157903725
253,-7.0014446656315333789022403721,-6.82407086233752090825843694688,25.4765011638633784296636974886
254,-6.99001275010977271562317980624,-6.93868516570381736047190557315,25.2810198338906724768726519414
255,-6.9911557595140654194909579644,-7.06517323080583434929957675763,25.09865718870969036879969849
256,-7.00477214091016813640733218449,-7.20281182641272656880238045574,24.9307314529425244065130584659
257,-7.0307000557112754798860798644,-7.35085273536864693133541237557,24.7785173006132680151303304683
258,-7.06872020000103540998681594942,-7.50851133456952353484314954812,24.6432473645910918857993010533
259,-7.11855719382836786557344765924,-7.6749536744236631427562578267,24.5261114423546475182824622152
260,-7.17987955324891945207976817755,-7.84928248302258695090483087142,24.4282531312705957771136411338
261,-7.25229829937794390204430783342,-8.0305225501526833892240730961,24.3507636376027278846123635958
262,-7.33536429890778618467805927139,-8.2176059909628798583192121896,24.2946725198504058784720882613
263,-7.42856447189739372422012664288,-8.40935794898418753628988042692,24.2609351548761148498201123402
264,-7.53131704645105241879843305242,-8.6044833720398465060075210431,24.2504167611454218844713182079
265,-7.64296608712661307977187519214,-8.80155557920514643177600788704,24.2638728839999796571547108215
266,-7.76277557500506843607412932329,-8.99900742689200648649627822806,24.3019263498140655754831129798
267,-7.88992337207857137582056594738,-9.19512596922499592100308518638,24.3650408350762029963121335641
268,-8.02349545984890390182275865527,-9.38805158112604858089422776857,24.4534913773735553821353505555
269,-8.16248089956370856401512980938,-9.57578255795479101053491177709,24.5673323799467496764137308674
270,-8.30576801588958034405774100151,-9.75618620647912157539671795803,24.7063639281960081839351062172
271,-8.45214235220488324662468926363,-9.92701737974093237348860441216,24.8700975383688404063420307466
272,-8.60028697791066019939787423709,-10.0859452638288380338371652556,25.057722782190616050979059537
273,-8.74878573884114012215729161426,-10.2305889800334802591796901083,25.2680765552383259642255097788
274,-8.89613002285489315457134296139,-10.3585622081816872142034924309,25.4996170519636419227182955183
275,-9.0407295557351412818025693241,-10.4675265610151103090608160073,25.7504047392056649723457439904
276,-9.18092764020266752234000762201,-10.5552528521394841792835350702,26.0180927396734107404085989401
277,-9.31502109781309813041350054164,-10.6196887237702781853210254326,26.2999290019073801438764803606
278,-9.44128496794857631491115768085,-10.659030375889454067550587979,26.5927724017289149327503139375
279,-9.5580017631546964895772333648,-10.6717954249254937115765073941,26.8931244608671023432755475824
280,-9.66349478502990981432230199744,-10.6568932934351863622834954981,27.1971776687988756049385585811
281,-9.7561646859409841825439002605,-10.6136890784810760252065975351,27.5008804678722271752633332653
282,-9.83452814195594356150298409602,-10.5420566517201218792454397999,27.8000178557485562724771455123
283,-9.89725721001588505665313988402,-10.4424168821390266348458908396,28.090305353260964504880092818
284,-9.94321770905276802743344433111,-10.3157573891915644859196277139,28.3674928901223072919002277104
285,-9.97150482158704050406061725198,-10.1636311357244386588405404837,28.6274741054176872223635541559
286,-9.98147408565763090415590141902,-9.98813241315288648236592194962,28.8663957778392132325073760057
287,-9.97276605397608467695746981008,-9.79185026150515570864119041516,29.0807617088818310957520907323
288,-9.94532314235634064270019649712,-9.57780096610618997265973462163,29.2675254602534746783959462846
289,-9.89939756210274585113140233261,-9.34934281523583328443738338365,29.4241669201996122740006001095
290,-9.83554970533554014100463547265,-9.11007761907506981302606874351,29.5487487051798413673076026953
291,-9.754636889501876587105222427,-8.86374443106185162799537380351,29.6399497951645458648783915123
292,-9.65779292042057753431283373402,-8.61411137473932650432395519147,29.6970754061680532465139492615
293,-9.54639945248762733509551026145,-8.36487141975438729113445646135,29.7200437491801432443594421784
294,-9.42205056438032456656017643581,-8.11954739401978575763507706142,29.7093518366647604267427595914
295,-9.28651229267149826152039082672,-7.88141054998672367648548942043,29.6660237278248010150960567444
296,-9.14167905194714508487763282574,-7.65341575086458510840392577279,29.5915454487914152403860157392
297,-8.98952891175435901682799766377,-7.43815495917461395186665029655,29.4877912369178573070982452009
298,-8.83207960661068078311863871477,-7.23782934561575195392402193306,29.3569457493008730830652552868
299,-8.67134694657532716088876867389,-7.05423911942765824445444877711,29.2014265023647222041525139957
300,-8.50930700227663353030216342177,-6.8887892049833865035224356177,29.0238101626007247713090464458
301,-8.34786309354531284865341689283,-6.74250820393759810189582282192,28.8267654944245948489545128268
302,-8.18881824826620521862174939542,-6.61607769787822588836156967318,28.6129948942986178650471629226
303,-8.03385344715247121105683447695,-6.50986883933635328974842693128,28.3851855910841723851234519316
304,-7.88451165400417824241641184813,-6.42398330198006153879397572837,28.1459708389311040743763214778
305,-7.74218736539531643403577731988,-6.35829595421766829294041301068,27.8979008133671990687929564956
306,-7.60812120703176476832485519708,-6.31249702214765642804827905366,27.6434224619872837558354206067
307,-7.48339895811858966945262494619,-6.28613196082612449983040292523,27.3848672566388967597461601144
308,-7.36895429670104177427569780434,-6.27863771014408261761374774323,27.1244456282407406244594483269
309,-7.26557452124726035891377762255,-6.28937443834129202013816239969,26.8642468137066362521281348563
310,-7.17390850780113998458320523355,-6.3176522497061971608833808034,26.6062428787066909130487601942
311,-7.09447619816810141207819029319,-6.36275264160413005914973538779,26.3522957724099143317353366456
312,-7.02767897337101346555421343965,-6.42394473670014376498471619925,26.104166396193548504989223602
313,-6.9738103395415011256930348793,-6.50049649257290506482176439818,25.8635248073347115971287735192
314,-6.9330664333634905091563460644,-6.59168121050512006986465962655,25.6319608156496355211295679055
315,-6.90555593556235666752307622573,-6.69677973803421347498421312139,25.4109943554244903096694940814
316,-6.89130905966648771993066091568,-6.81507879666080924885296354887,25.2020851204882087026604153834
317,-6.89028535670520256989357577027,-6.94586587760019964765678679441,25.006641034031911907664635919
318,-6.90238014322748751755431939614,-7.08842114450662192509655668005,24.8260251865415982330809185896
319,-6.92742941963341800348796795106,-7.2420067714749323736778130467,24.6615609166898078208340905348
320,-6.96521319872081384055872987915,-7.40585413485805640898540502803,24.5145347343393785743970170188
321,-7.0154572115957236771999205871,-7.57914927479786380143389479258,24.3861967960753360795678190698
322,-7.07783300114691336230032803201,-7.76101705188142463459621822608,24.277758646805580933225598983
323,-7.15195645389132687863575910114,-7.9505044498074507672291666438,24.1903879415267832331259967305
324,-7.23738486104369810325565026687,-8.14656351890832845785705984554,24.1251998655364383594701394031
325,-7.33361264102786880592077523033,-8.34803451893798685590208918939,24.083244986008042254344019284
326,-7.44006590005828320755210114612,-8.55362990216284363453880246198,24.0654933003539371338952435053
327,-7.55609605629570971196962148042,-8.76191987692704571388802037291,24.0728143050829676008461888159
