index,base,input,MPFR,Posit64,Double,winner
101,0.305179,0.245651,0.747102761869644224,nar,0.747102761869644194,Double
102,0.134767,0.396276,0.451934353290261964,-107.876816193544496025,0.451934353290261992,Double
103,0.174985,0.512229,0.409490330337633285,nar,0.409490330337633268,Double
104,0.104552,0.746242,0.185432080892423105,-10.851071259670674637,0.185432080892423107,Double
105,0.220653,0.305037,0.630677580244681543,0.027077295609098462,0.630677580244681568,Double
106,0.149101,0.529209,0.365256228679283266,nar,0.365256228679283257,Double
107,0.218465,0.610286,0.395215597280366860,nar,0.395215597280366870,Double
108,0.896773,0.0515904,0.994394874484725164,nar,0.994394874484725189,Double
109,0.297973,0.66168,0.448820807914120175,1.609362522282023569,0.448820807914120157,Double
110,0.962212,0.686343,0.973908004587247587,nar,0.973908004587247578,Double
111,0.617568,0.692048,0.716380962390353021,nar,0.716380962390352982,Double
112,0.738337,0.278002,0.919124793325239588,nar,0.919124793325239553,Double
113,0.770387,0.661002,0.841616877444613111,0.081197401105588628,0.841616877444613110,Double
114,0.383044,0.879527,0.429987847335805482,nar,0.429987847335805473,Double
115,0.184821,0.573412,0.379792383024148890,345.447803041303483695,0.379792383024148916,Double
116,0.839272,0.202,0.965224575867916996,nar,0.965224575867916990,Double
117,0.840865,0.269576,0.954350538499309996,0.082212228856448137,0.954350538499309953,Double
118,0.0108654,0.636902,0.056124764302029276,nar,0.056124764302029277,Double
119,0.137889,0.989108,0.140897197563080180,nar,0.140897197563080168,Double
120,0.837065,0.412794,0.929213344850289715,-0.502717074822335754,0.929213344850289724,Double
121,0.791536,0.11545,0.973371224722777736,nar,0.973371224722777706,Double
122,0.962968,0.371764,0.986069377980874711,nar,0.986069377980874684,Double
123,0.901097,0.989192,0.902112251205138049,-43.091489503879912614,0.902112251205138049,Double
124,0.71182,0.506051,0.841960769076453896,3.460259248376884321,0.841960769076453897,Double
125,0.829026,0.454619,0.918289506727912105,nar,0.918289506727912097,Double
126,0.0855791,0.52321,0.276314442256735133,0.033811932946860774,0.276314442256735127,Double
127,0.428596,0.501021,0.654106917020613492,-9.100311621666439219,0.654106917020613521,Double
128,0.378146,0.935284,0.402709158800209752,nar,0.402709158800209743,Double
129,0.867805,0.568867,0.922508597419356081,-1.341212170278004411,0.922508597419356091,Double
130,0.0839882,0.676334,0.187245848169536500,nar,0.187245848169536488,Double
131,0.0714491,0.723061,0.148378085549757810,nar,0.148378085549757815,Double
132,0.688711,0.964762,0.697821301472430404,nar,0.697821301472430378,Double
133,0.903992,0.440046,0.956555808484571271,0.000400482167870016,0.956555808484571224,Double
134,0.903892,0.192266,0.980759821366134700,6.133207569395473124,0.980759821366134710,Double
135,0.464734,0.0113502,0.991340166583041376,-0.864822071945486142,0.991340166583041360,Double
136,0.696563,0.0113366,0.995909104874708061,0.138733954317572981,0.995909104874708073,Double
137,0.103509,0.243051,0.576222596480130308,nar,0.576222596480130300,Double
138,0.91776,0.27754,0.976463210065700825,-2.350122888188372109,0.976463210065700804,Double
139,0.515052,0.369962,0.782340503288617671,-4.733542898840630175,0.782340503288617706,Double
140,0.537713,0.677871,0.656671097070331384,nar,0.656671097070331333,Double
141,0.819553,0.702375,0.869558376582120892,0.001109370643038345,0.869558376582120873,Double
142,0.24817,0.0448202,0.939447692102016428,nar,0.939447692102016396,Double
143,0.824199,0.154571,0.970556916349505245,88.523954784619611313,0.970556916349505250,Double
144,0.145584,0.358663,0.501001659506470792,nar,0.501001659506470798,Double
145,0.774405,0.534441,0.872288507346482209,nar,0.872288507346482223,Double
146,0.88267,0.602384,0.927576913683629778,nar,0.927576913683629822,Double
147,0.729559,0.803795,0.776119467492946898,1775.15797298754517897,0.776119467492946913,Double
148,0.893414,0.129985,0.985456889237842660,nar,0.985456889237842693,Double
149,0.861548,0.406239,0.941256681317832230,0.686117474847966216,0.941256681317832244,Double
150,0.936611,0.651236,0.958248921418001675,nar,0.958248921418001665,Double
151,0.607067,0.242607,0.885954950751129789,nar,0.885954950751129844,Double
152,0.984682,0.875694,0.986573588268480414,0.020251828268723755,0.986573588268480406,Double
153,0.430618,0.498266,0.657173978484615585,-0.074528683969292017,0.657173978484615562,Double
154,0.239172,0.651385,0.393823371145279524,nar,0.393823371145279544,Double
155,0.799471,0.201248,0.955958910287421766,-0.361442122983616340,0.955958910287421748,Double
156,0.501103,0.382846,0.767570232274706940,0.516934969349981976,0.767570232274706887,Double
157,0.899762,0.494076,0.949151380091719947,-0.005982133389380966,0.949151380091719954,Double
158,0.0135363,0.441329,0.149753449376666174,nar,0.149753449376666181,Double
159,0.196688,0.0351403,0.944459134891605524,nar,0.944459134891605490,Double
160,0.604799,0.460576,0.793259498150306887,nar,0.793259498150306941,Double
161,0.846259,0.676232,0.893254506726490134,nar,0.893254506726490094,Double
162,0.399564,0.532655,0.613455494216566232,-13502.7277710881847952,0.613455494216566199,Double
163,0.642339,0.884855,0.675926237210320863,-0.465592569139691202,0.675926237210320857,Double
164,0.0352336,0.951723,0.041410017704366300,1.556283386553703664,0.041410017704366302,Double
165,0.805663,0.575614,0.883040480317686617,nar,0.883040480317686671,Double
166,0.945161,0.163306,0.990831759644057213,nar,0.990831759644057231,Double
167,0.931289,0.476878,0.966623021035103776,57078.6630534507944503,0.966623021035103780,Double
168,0.721739,0.61146,0.819228376534753765,nar,0.819228376534753777,Double
169,0.386739,0.327908,0.732337094986896055,nar,0.732337094986896031,Double
170,0.216083,0.232054,0.700803195271960881,nar,0.700803195271960888,Double
171,0.0196141,0.135595,0.586787000907603395,nar,0.586787000907603384,Double
172,0.182147,0.943747,0.200459284375065107,nar,0.200459284375065105,Double
173,0.00427005,0.15183,0.436744505124055808,nar,0.436744505124055826,Double
174,0.801568,0.531311,0.889123920485920594,-0.004429198456031258,0.889123920485920594,Double
175,0.0439705,0.233689,0.481860975767704120,nar,0.481860975767704147,Double
176,0.666323,0.367661,0.861342282686107880,nar,0.861342282686107907,Double
177,0.501309,0.195939,0.873451745241637065,-2916.82693263255687555,0.873451745241637045,Double
178,0.932382,0.799594,0.945556743412304872,0.069851435315178575,0.945556743412304890,Double
179,0.0318038,0.101239,0.705330132805920794,-0.020670860563124497,0.705330132805920829,Double
180,0.969109,0.777844,0.975887909837786633,-15.012687705227333992,0.975887909837786616,Double
181,0.991472,0.343441,0.997063036421055394,-1321.65470750109635389,0.997063036421055426,Double
182,0.245052,0.821722,0.314876712808214956,-0.041626919114293279,0.314876712808214942,Double
183,0.349699,0.797337,0.432683433203193969,-17.210670322461675496,0.432683433203193968,Double
184,0.388153,0.308608,0.746728594348476795,nar,0.746728594348476826,Double
185,0.746987,0.9336,0.761597004139390411,nar,0.761597004139390465,Double
186,0.603891,0.304588,0.857595556657041417,0.426184408756947239,0.857595556657041458,Double
187,0.112559,0.492954,0.340701465782847255,nar,0.340701465782847268,Double
188,0.819701,0.389619,0.925462030240739518,0.118974331837723574,0.925462030240739475,Double
189,0.670781,0.804428,0.725264837184292973,nar,0.725264837184293021,Double
190,0.670968,0.408384,0.849626172491661184,20.911375851582590434,0.849626172491661169,Double
191,0.398156,0.559911,0.597124761408791533,nar,0.597124761408791560,Double
192,0.161308,0.749847,0.254602944271078441,nar,0.254602944271078435,Double
193,0.714792,0.855026,0.750446786506765303,nar,0.750446786506765329,Double
194,0.300212,0.583943,0.495275923092406945,nar,0.495275923092406922,Double
195,0.194573,0.258434,0.655049938479593345,nar,0.655049938479593363,Double
196,0.579841,0.127158,0.933045331756827471,nar,0.933045331756827467,Double
197,0.475216,0.185155,0.871314015175621737,-0.074743306325339550,0.871314015175621681,Double
198,0.259828,0.266242,0.698496936676633605,nar,0.698496936676633595,Double
199,0.755907,0.32879,0.912098202827678241,-1.843593480261879387,0.912098202827678284,Double
200,0.920582,0.945016,0.924779928288217893,-0.064704845718155812,0.924779928288217867,Double
201,0.0309972,0.103343,0.698374986078482013,nar,0.698374986078482030,Double
202,0.693209,0.46407,0.843626141925442506,1.096529552103714790,0.843626141925442496,Double
203,0.779035,0.127639,0.968631054913992114,nar,0.968631054913992151,Double
204,0.482174,0.189002,0.871213914031513090,-116.904310626188365552,0.871213914031513048,Double
205,0.661803,0.590057,0.783826360844747652,-0.016706725371729518,0.783826360844747660,Double
206,0.0328208,0.180051,0.540543445244600475,-0.060782271495154656,0.540543445244600518,Double
207,0.233526,0.9338,0.257128885610472710,nar,0.257128885610472702,Double
208,0.245209,0.436088,0.541731530381692341,29.150926920853305335,0.541731530381692306,Double
209,0.899247,0.137597,0.985493885915718959,-4.027229586622498372,0.985493885915718959,Double
210,0.00226552,0.0836304,0.600913177174935138,1725.16181819074829207,0.600913177174935087,Double
211,0.336837,0.0837816,0.912864907791817339,nar,0.912864907791817393,Double
212,0.531157,0.908245,0.562904934326258503,-0.416020371407740836,0.562904934326258544,Double
213,0.370287,0.912784,0.403802443087975597,76.980075272959674448,0.403802443087975582,Double
214,0.992193,0.454899,0.996441020079809160,0.139852098338271514,0.996441020079809170,Double
215,0.281505,0.29678,0.686464696163078317,nar,0.686464696163078369,Double
216,0.672586,0.629996,0.778900362698379491,nar,0.778900362698379478,Double
217,0.152972,0.236018,0.642027749604298365,0.002784050829825643,0.642027749604298315,Double
218,0.461517,0.467178,0.696812081628573229,nar,0.696812081628573221,Double
219,0.315692,0.515072,0.552185274943526804,nar,0.552185274943526760,Double
220,0.495763,0.280616,0.821275683098562209,0.049965067356234664,0.821275683098562248,Double
221,0.411271,0.254897,0.797338248527987125,-244.574509498797010298,0.797338248527987070,Double
222,0.479259,0.982467,0.485479305099692329,nar,0.485479305099692338,Double
223,0.253657,0.968888,0.264716928714137922,-0.022225020011037127,0.264716928714137933,Double
224,0.431304,0.749704,0.532348478452079800,nar,0.532348478452079776,Double
225,0.615498,0.33759,0.848877394031463391,nar,0.848877394031463339,Double
226,0.661824,0.50924,0.810428859138039368,-3.074665312439823831,0.810428859138039415,Double
227,0.968059,0.307539,0.990066241471294371,nar,0.990066241471294406,Double
228,0.203213,0.273666,0.646561258234466440,0.167224842279037656,0.646561258234466418,Double
229,0.176915,0.145304,0.777494947759715045,1557.91975272212171433,0.777494947759715060,Double
230,0.301026,0.125324,0.860313333651930863,-26314.8608192677752413,0.860313333651930856,Double
231,0.409248,0.099453,0.914978468168459902,73.172653587808053288,0.914978468168459957,Double
232,0.14836,0.617257,0.307957255306511306,nar,0.307957255306511302,Double
233,0.765454,0.52136,0.869921595096215517,nar,0.869921595096215472,Double
234,0.540751,0.154484,0.909394427917529501,0.006866448272155876,0.909394427917529447,Double
235,0.026534,0.242083,0.415365112416199145,-0.086397815093839963,0.415365112416199167,Double
236,0.631791,0.989179,0.634938057691597379,nar,0.634938057691597391,Double
237,0.203217,0.879298,0.246314852222148233,nar,0.246314852222148245,Double
238,0.29189,0.853618,0.349543478878714003,-4.439171256556538992,0.349543478878714009,Double
239,0.776346,0.244332,0.940019752403534594,nar,0.940019752403534636,Double
240,0.503012,0.101805,0.932436652152462206,nar,0.932436652152462186,Double
241,0.464608,0.176546,0.873424515649826088,-7.790285150471675482,0.873424515649826039,Double
242,0.34604,0.879478,0.393252527397537759,nar,0.393252527397537743,Double
243,0.82454,0.518608,0.904788024114835446,-0.000613973622109531,0.904788024114835499,Double
244,0.906786,0.366421,0.964781418508359322,3.759700973462243790,0.964781418508359301,Double
245,0.219225,0.594973,0.405366234610879398,nar,0.405366234610879395,Double
246,0.405088,0.955013,0.421895001739306859,-32.398978896531970050,0.421895001739306885,Double
247,0.266904,0.557896,0.478591841039345016,0.005224108408890398,0.478591841039344990,Double
248,0.505084,0.95119,0.522206350161543659,nar,0.522206350161543709,Double
249,0.333151,0.663091,0.482467249524273807,nar,0.482467249524273833,Double
250,0.689235,0.384967,0.866516254693260594,-0.001500067768241949,0.866516254693260546,Double
251,0.751504,0.248769,0.931398504835517131,nar,0.931398504835517116,Double
252,0.452242,0.219966,0.839833632548940069,-2.211613167592234252,0.839833632548940057,Double
253,0.955293,0.248497,0.988698755184195995,nar,0.988698755184196032,Double
254,0.448336,0.773091,0.537846196930768588,-1.903326111124671557,0.537846196930768627,Double
255,0.696589,0.23945,0.917066301384524198,nar,0.917066301384524163,Double
256,0.138426,0.574594,0.321032483894741011,nar,0.321032483894740983,Double
257,0.529727,0.255121,0.850354150095429558,nar,0.850354150095429584,Double
258,0.632543,0.685989,0.730381827846207661,21.838665099311309170,0.730381827846207643,Double
259,0.0381494,0.385487,0.283910798307422967,-0.022284395084811699,0.283910798307422940,Double
260,0.966993,0.402438,0.986583338694538212,0.479214203015252529,0.986583338694538181,Double
261,0.86277,0.0294491,0.995662543085586111,-0.079852315659483968,0.995662543085586105,Double
262,0.930872,0.626862,0.956089181401485188,-85.607732211613965400,0.956089181401485133,Double
263,0.0376989,0.438591,0.237460460109720758,nar,0.237460460109720745,Double
264,0.343025,0.147856,0.853680256576454826,nar,0.853680256576454854,Double
265,0.388427,0.759867,0.487449921958406679,-3.115959782878858920,0.487449921958406696,Double
266,0.482391,0.562176,0.663765150498809648,1369.84168871348762764,0.663765150498809686,Double
267,0.637714,0.556535,0.778515909150499905,nar,0.778515909150499952,Double
268,0.0568525,0.945357,0.066495773232190703,42982.2743782937232027,0.066495773232190705,Double
269,0.0138522,0.59364,0.078837186461075975,-10.683722040309506021,0.078837186461075973,Double
270,0.777206,0.585884,0.862713906494683357,nar,0.862713906494683380,Double
271,0.164237,0.418119,0.469864860068429698,nar,0.469864860068429702,Double
272,0.974135,0.956214,0.975253314433019565,nar,0.975253314433019547,Double
273,0.700338,0.916791,0.721405491078690404,nar,0.721405491078690453,Double
274,0.48407,0.555031,0.668519877233914751,0.001521460422408830,0.668519877233914706,Double
275,0.198347,0.727363,0.308299995356827522,nar,0.308299995356827505,Double
276,0.784226,0.187663,0.955411544698325926,0.175884171546409877,0.955411544698325899,Double
277,0.0663205,0.590456,0.201481118032946730,nar,0.201481118032946743,Double
278,0.0624897,0.132998,0.691584156542039410,-3.253469903779558351,0.691584156542039419,Double
279,0.484901,0.210597,0.858617140651683501,nar,0.858617140651683486,Double
280,0.510244,0.591579,0.671626229952543006,-0.083385289709755519,0.671626229952542952,Double
281,0.45537,0.811299,0.528240183457641154,-4.894663730844544188,0.528240183457641121,Double
282,0.440032,0.115581,0.909481126443139382,nar,0.909481126443139387,Double
283,0.981675,0.0264863,0.999510244301925006,nar,0.999510244301925033,Double
284,0.230932,0.186247,0.761115849811296813,0.140687295384865090,0.761115849811296763,Double
285,0.648874,0.0772726,0.967130639877505022,nar,0.967130639877505027,Double
286,0.772328,0.949096,0.782551299375304956,0.005411293361599101,0.782551299375304987,Double
287,0.225543,0.333344,0.608699726054669453,nar,0.608699726054669488,Double
288,0.0854975,0.886712,0.112966685713245436,nar,0.112966685713245432,Double
289,0.24338,0.513329,0.484130579677382498,219.823044649284110363,0.484130579677382489,Double
290,0.17731,0.483427,0.433328007484254863,nar,0.433328007484254873,Double
291,0.837969,0.321927,0.944680659721920217,nar,0.944680659721920168,Double
292,0.559313,0.903975,0.591407197086146042,-1700.99153009918321544,0.591407197086146086,Double
293,0.493296,0.386128,0.761202522857049566,nar,0.761202522857049590,Double
294,0.268985,0.640244,0.431406508500013024,3.791704730482538937,0.431406508500012997,Double
295,0.743634,0.417022,0.883799989242769809,-0.542010092069862898,0.883799989242769812,Double
296,0.526339,0.347098,0.800298069252819646,-11.727548799414082625,0.800298069252819655,Double
297,0.639782,0.643727,0.750131602118137247,nar,0.750131602118137231,Double
298,0.596017,0.913528,0.623293005735344629,nar,0.623293005735344630,Double
299,0.303156,0.832114,0.370413954025673381,-9.221758505613952536,0.370413954025673398,Double
300,0.064689,0.505627,0.250451668186071167,nar,0.250451668186071175,Double
301,0.0616489,0.307338,0.424715162640778175,-0.895755887938606527,0.424715162640778188,Double
302,0.140975,0.346633,0.507066068547250317,62.051841452264190013,0.507066068547250337,Double
303,0.139033,0.402309,0.452135553235750724,nar,0.452135553235750720,Double
304,0.784559,0.140174,0.966560989998608748,0.000159904717500863,0.966560989998608733,Double
305,0.565543,0.157489,0.914147146436167594,nar,0.914147146436167568,Double
306,0.125614,0.727154,0.221238449676140565,0.013809286650516858,0.221238449676140564,Double
307,0.905115,0.824612,0.921080222436657421,-9.387420675109005699,0.921080222436657436,Double
308,0.93745,0.832138,0.947669397091205483,nar,0.947669397091205457,Double
309,0.9705,0.121845,0.996358086919150831,-19313.4360129501289975,0.996358086919150843,Double
310,0.752811,0.462211,0.877006837651370217,-1.363974386910901961,0.877006837651370219,Double
311,0.162987,0.652091,0.306374033012106650,13.434700033961492593,0.306374033012106639,Double
312,0.0355964,0.927491,0.045335953059254650,nar,0.045335953059254648,Double
313,0.818806,0.721885,0.865618777397578091,nar,0.865618777397578087,Double
314,0.423123,0.384295,0.718543016878175113,nar,0.718543016878175123,Double
315,0.549099,0.253407,0.859063899237459447,6.682603276743574440,0.859063899237459405,Double
316,0.0650062,0.938908,0.076820053663696237,nar,0.076820053663696236,Double
317,0.784992,0.29616,0.930814760189017917,nar,0.930814760189017876,Double
318,0.676992,0.318737,0.883081305511310131,nar,0.883081305511310144,Double
319,0.240449,0.232621,0.717815760050783643,nar,0.717815760050783624,Double
320,0.867143,0.376893,0.947691052495665917,-0.000109675122172304,0.947691052495665875,Double
321,0.196041,0.451664,0.479047718892200938,-1.312711576072664834,0.479047718892200936,Double
322,0.921342,0.110426,0.990994283795032704,-0.268959500249232980,0.990994283795032738,Double
323,0.218259,0.645426,0.374417037627776554,nar,0.374417037627776561,Double
324,0.634771,0.873655,0.672288161125439099,1.791229898294254647,0.672288161125439099,Double
325,0.142743,0.332411,0.523558091170961567,nar,0.523558091170961526,Double
326,0.237256,0.534123,0.463755660400588090,-0.157325118001858964,0.463755660400588077,Double
327,0.829842,0.0377603,0.992981686310742739,nar,0.992981686310742684,Double
328,0.191585,0.0626855,0.901601133153333332,-0.748355840274215639,0.901601133153333345,Double
329,0.956447,0.902063,0.960627152713095282,nar,0.960627152713095289,Double
330,0.82548,0.153598,0.970971046009050557,nar,0.970971046009050598,Double
331,0.416495,0.271231,0.788544631704573542,26.319969745893024293,0.788544631704573562,Double
332,0.839996,0.403709,0.932030402597427521,nar,0.932030402597427532,Double
333,0.137285,0.363608,0.485772659968260943,nar,0.485772659968260967,Double
334,0.992959,0.635917,0.995517027862585410,0.082206122639986249,0.995517027862585446,Double
335,0.465437,0.204774,0.855039994071282913,-0.558612570995141885,0.855039994071282949,Double
336,0.847824,0.924327,0.858481871407030379,-0.010447699469909467,0.858481871407030361,Double
337,0.633944,0.896058,0.664700288993039189,nar,0.664700288993039234,Double
338,0.818806,0.425916,0.918380085548573215,nar,0.918380085548573200,Double
339,0.970979,0.423283,0.987611564504082817,nar,0.987611564504082828,Double
340,0.0835734,0.491713,0.295098247408972025,-0.118008305389785279,0.295098247408972003,Double
341,0.812697,0.709312,0.863199488356420982,0.142442943677874967,0.863199488356421019,Double
342,0.0947847,0.900079,0.119945365174980055,-420016.827795546698326,0.119945365174980056,Double
343,0.070304,0.0308122,0.921452345054931166,0.000526902833948849,0.921452345054931121,Double
344,0.0950364,0.676823,0.203335189826299874,nar,0.203335189826299861,Double
345,0.250888,0.766904,0.346305280674128336,nar,0.346305280674128357,Double
346,0.905433,0.118404,0.988306428394008424,0.000804605545186840,0.988306428394008396,Double
347,0.0611024,0.642824,0.165824809688088888,nar,0.165824809688088881,Double
348,0.220061,0.937641,0.241847533479403386,nar,0.241847533479403382,Double
349,0.410389,0.68771,0.541989845963966018,nar,0.541989845963966044,Double
350,0.0741787,0.0598763,0.855768801376739512,nar,0.855768801376739496,Double
351,0.163662,0.878511,0.203912744036915935,nar,0.203912744036915922,Double
