index,base,input,MPFR,Posit64,Double,winner
703,0.0736966,0.0363118,0.082156804971890883,2.256863289617420775,0.082156804971890887,Double
704,0.336669,0.625127,0.710020656627973693,0.710020656627973645,0.710020656627973645,EQUAL
705,0.555078,0.246639,0.607406289488632657,0.607406289488632622,0.607406289488632622,EQUAL
706,0.546611,0.0820484,0.552734666820728178,0.552734666820728137,0.552734666820728138,Double
707,0.720495,0.0398078,0.721593942813011936,20.155246797172988948,0.721593942813011924,Double
708,0.757302,0.959507,1.222358656297486183,1.222358656297486190,1.222358656297486190,EQUAL
709,0.515362,0.468226,0.696300055856746575,0.696300055856746591,0.696300055856746591,EQUAL
710,0.898676,0.440493,1.000825999571376283,1.000825999571376190,1.000825999571376190,EQUAL
711,0.132448,0.459564,0.478269511446212348,0.478269511446212325,0.478269511446212325,EQUAL
712,0.920943,0.857332,1.258234362706429934,1.258234362706429854,1.258234362706429854,EQUAL
713,0.210911,0.493951,0.537094617586482360,0.537094617586482359,0.537094617586482359,EQUAL
714,0.9741,0.220019,0.998638847360990709,0.998638847360990733,0.998638847360990733,EQUAL
715,0.553223,0.662541,0.863143000013960682,0.863143000013960715,0.863143000013960715,EQUAL
716,0.511315,0.462729,0.689609717917862160,0.689609717917862186,0.689609717917862186,EQUAL
717,0.596748,0.843831,1.033518300576228277,1.033518300576228288,1.033518300576228288,EQUAL
718,0.961195,0.189834,0.979761372294264745,0.979761372294264742,0.979761372294264743,Double
719,0.290091,0.353179,0.457043083829064645,0.457043083829064611,0.457043083829064611,EQUAL
720,0.172407,0.424229,0.457924065803894454,0.457924065803894497,0.457924065803894442,Double
721,0.782456,0.670513,1.030449452108545392,1.030449452108545438,1.030449452108545438,EQUAL
722,0.95052,0.337367,1.008614919976478824,1.008614919976478674,1.008614919976478674,EQUAL
723,0.658215,0.0172352,0.658440365982406451,16.149169752556971957,0.658440365982406406,Double
724,0.382253,0.954403,1.028106406901866275,1.028106406901866387,1.028106406901866388,Posit
725,0.33323,0.679553,0.756858348021698509,0.756858348021698490,0.756858348021698490,EQUAL
726,0.162326,0.829114,0.844854689716460336,0.844854689716460272,0.844854689716460272,EQUAL
727,0.420905,0.479551,0.638067222656872819,0.638067222656872767,0.638067222656872768,Double
728,0.639139,0.850673,1.064022093424336062,1.064022093424336068,1.064022093424336068,EQUAL
729,0.889439,0.115368,0.896889690716285681,0.896889690716285659,0.896889690716285659,EQUAL
730,0.0278353,0.900418,0.900848033754587757,31.645119249484157109,0.900848033754587774,Double
731,0.00301446,0.175962,0.175987543078630230,4.398398070631837519,0.175987543078630237,Double
732,0.744169,0.270539,0.791820015637739638,0.791820015637739627,0.791820015637739627,EQUAL
733,0.249745,0.864187,0.899550735066472835,0.899550735066472872,0.899550735066472762,Posit
734,0.172128,0.102152,0.200157624794697303,0.200157624794697314,0.200157624794697314,EQUAL
735,0.32239,0.416887,0.527001087818478710,0.527001087818478652,0.527001087818478653,Double
736,0.53456,0.427817,0.684676859399353617,0.684676859399353632,0.684676859399353632,EQUAL
737,0.296673,0.0483113,0.300581134466050549,7.637709259385482063,0.300581134466050559,Double
738,0.774274,0.519603,0.932463333164072778,0.932463333164072816,0.932463333164072816,EQUAL
739,0.399781,0.526023,0.660700692669545986,0.660700692669546008,0.660700692669546008,EQUAL
740,0.802469,0.757442,1.103483268823776333,1.103483268823776342,1.103483268823776342,EQUAL
741,0.998795,0.0239384,0.999082008124583132,43.856661588442172217,0.999082008124583143,Double
742,0.569233,0.327427,0.656684374518807647,0.656684374518807678,0.656684374518807679,Posit
743,0.0717758,0.430095,0.436042928437840185,0.436042928437840204,0.436042928437840205,Posit
744,0.0772383,0.152139,0.170622792826293169,0.170622792826293168,0.170622792826293168,EQUAL
745,0.456975,0.0608079,0.461002856718187500,12.236375842625099252,0.461002856718187470,Double
746,0.680347,0.689267,0.968483638652973191,0.968483638652973155,0.968483638652973156,Double
747,0.572963,0.23922,0.620896485176085611,0.620896485176085533,0.620896485176085533,EQUAL
748,0.216151,0.952362,0.976583494937311486,0.976583494937311447,0.976583494937311447,EQUAL
749,0.274013,0.748913,0.797467324445400867,0.797467324445400915,0.797467324445400916,Posit
750,0.305668,0.982158,1.028624255486373154,1.028624255486373151,1.028624255486373151,EQUAL
751,0.629131,0.398391,0.744661585701825202,0.744661585701825279,0.744661585701825279,EQUAL
752,0.360286,0.73219,0.816031501489610066,0.816031501489610122,0.816031501489610123,Posit
753,0.324863,0.889337,0.946813620529796422,0.946813620529796451,0.946813620529796451,EQUAL
754,0.924243,0.060302,0.926207651642983009,34.342818054967182206,0.926207651642983021,Double
755,0.825327,0.0335654,0.826008764812924188,26.848836163829716383,0.826008764812924179,Double
756,0.684219,0.724353,0.996414693490050100,0.996414693490050074,0.996414693490050074,EQUAL
757,0.0838401,0.239085,0.253359468742931536,0.253359468742931526,0.253359468742931526,EQUAL
758,0.831525,0.52118,0.981357309307347673,0.981357309307347658,0.981357309307347658,EQUAL
759,0.145686,0.885502,0.897405985959516975,0.897405985959516927,0.897405985959516928,Double
760,0.466563,0.674357,0.820023474280218874,0.820023474280218822,0.820023474280218823,Double
761,0.971334,0.171433,0.986345864048198500,0.986345864048198461,0.986345864048198462,Double
762,0.83296,0.61739,1.036818498429341862,1.036818498429341817,1.036818498429341817,EQUAL
763,0.233126,0.714322,0.751401211463515496,0.751401211463515461,0.751401211463515462,Double
764,0.776112,0.399812,0.873039889109126896,0.873039889109126887,0.873039889109126888,Double
765,0.307774,0.794439,0.851973365099543022,0.851973365099543022,0.851973365099543023,Posit
766,0.571617,0.809928,0.991326619415447387,0.991326619415447418,0.991326619415447419,Posit
767,0.206364,0.841484,0.866418714421363814,0.866418714421363866,0.866418714421363867,Posit
768,0.531549,0.874287,1.023192051300382135,1.023192051300382265,1.023192051300382266,Posit
769,0.793221,0.444797,0.909419524963395907,0.909419524963395953,0.909419524963395953,EQUAL
770,0.186347,0.962748,0.980616845536837561,0.980616845536837589,0.980616845536837589,EQUAL
771,0.918435,0.349732,0.982769154760981089,0.982769154760981034,0.982769154760981034,EQUAL
772,0.530934,0.830997,0.986127071364682793,0.986127071364682805,0.986127071364682806,Posit
773,0.0830328,0.172611,0.191544099079318290,0.191544099079318297,0.191544099079318297,EQUAL
774,0.235597,0.0302774,0.237534884551220133,6.394542048639979547,0.237534884551220127,Double
775,0.784052,0.277087,0.831573777085929325,0.831573777085929388,0.831573777085929389,Posit
776,0.816445,0.830508,1.164613452991646411,1.164613452991646314,1.164613452991646314,EQUAL
777,0.696785,0.824356,1.079385607432948763,1.079385607432948646,1.079385607432948646,EQUAL
778,0.159534,0.169264,0.232596770355673235,0.232596770355673221,0.232596770355673221,EQUAL
779,0.01307,0.489068,0.489243027483187471,13.172247573731626246,0.489243027483187487,Double
780,0.629676,0.148918,0.647046170501263496,0.647046170501263451,0.647046170501263451,EQUAL
781,0.325547,0.777484,0.842889094395569442,0.842889094395569471,0.842889094395569471,EQUAL
782,0.855963,0.537227,1.010587192605604500,1.010587192605604478,1.010587192605604479,Double
783,0.562216,0.10175,0.571349522007675534,0.571349522007675525,0.571349522007675525,EQUAL
784,0.963328,0.615245,1.143034849993399282,1.143034849993399326,1.143034849993399327,Posit
785,0.894406,0.0378716,0.895207472798860118,31.268749818420584318,0.895207472798860149,Double
786,0.587324,0.827942,1.015104444970435598,1.015104444970435615,1.015104444970435615,EQUAL
787,0.806464,0.322927,0.868715262027495627,0.868715262027495715,0.868715262027495605,Double
788,0.158599,0.352108,0.386178688001854464,0.386178688001854453,0.386178688001854453,EQUAL
789,0.910457,0.33873,0.971426402443704572,0.971426402443704595,0.971426402443704595,EQUAL
790,0.792074,0.951155,1.237771357697730093,1.237771357697730056,1.237771357697730057,Double
791,0.510512,0.607984,0.793893105322269985,0.793893105322269976,0.793893105322269976,EQUAL
792,0.972767,0.75772,1.233051129310663343,1.233051129310663407,1.233051129310663407,EQUAL
