index,input,MPFR,Posit64,Double,winner
0,0.754241,0.562036340429043178,0.562036340429043241,0.562036340429043157,Double
1,0.072128,0.069645482664541456,0.069645482664541469,0.069645482664541458,Double
2,0.75781,0.564068473117257929,0.564068473117257928,0.564068473117257940,Posit
3,0.0703358,0.067972467741369294,0.067972467741369268,0.067972467741369294,Double
4,0.493941,0.401417804683705766,0.401417804683705728,0.401417804683705748,Double
5,0.31724,0.275538573768526854,0.275538573768526938,0.275538573768526862,Double
6,0.25458,0.226800582350571009,0.226800582350571008,0.226800582350571017,Posit
7,0.0195006,0.019312931610824546,0.019312931610824528,0.019312931610824546,Double
8,0.852047,0.616291457693242820,0.616291457693242879,0.616291457693242783,Double
9,0.406378,0.341017622232096289,0.341017622232096368,0.341017622232096307,Double
10,0.242344,0.217000001779996274,0.217000001779996296,0.217000001779996288,Double
11,0.0936119,0.089485875765569319,0.089485875765569217,0.089485875765569323,Double
12,0.0976787,0.093197681561415789,0.093197681561415814,0.093197681561415793,Double
13,0.753026,0.561343514890166966,0.561343514890166966,0.561343514890166984,Posit
14,0.0482291,0.047102198333367911,0.047102198333367858,0.047102198333367915,Double
15,0.87483,0.628517799112624479,0.628517799112624419,0.628517799112624509,Double
16,0.889048,0.636072956190165791,0.636072956190165849,0.636072956190165795,Double
17,0.814073,0.595574520829240030,0.595574520829239969,0.595574520829240006,Double
18,0.0384639,0.037742648923376079,0.037742648923376031,0.037742648923376081,Double
19,0.03293,0.032399463810749499,0.032399463810749586,0.032399463810749499,Double
20,0.239878,0.215012878153661326,0.215012878153661325,0.215012878153661324,Posit
21,0.37387,0.317631624905648222,0.317631624905648141,0.317631624905648224,Double
22,0.30307,0.264722929175691834,0.264722929175691833,0.264722929175691846,Posit
23,0.319197,0.277022932838061524,0.277022932838061566,0.277022932838061509,Double
24,0.566997,0.449161011085101870,0.449161011085101869,0.449161011085101869,EQUAL
25,0.850553,0.615484468075744054,0.615484468075744054,0.615484468075744084,Posit
26,0.197786,0.180474826391126666,0.180474826391126643,0.180474826391126664,Double
27,0.467115,0.383297836006261903,0.383297836006261978,0.383297836006261883,Double
28,0.622941,0.484240072608880951,0.484240072608880882,0.484240072608880967,Double
29,0.758071,0.564216996859955762,0.564216996859955762,0.564216996859955744,Posit
30,0.955654,0.670724606835409648,0.670724606835409591,0.670724606835409687,Double
31,0.685669,0.522162408872927213,0.522162408872927212,0.522162408872927197,Posit
32,0.533464,0.427529385109338675,0.427529385109338602,0.427529385109338689,Double
33,0.834511,0.606777780465274363,0.606777780465274363,0.606777780465274308,Posit
34,0.935932,0.660589025379713999,0.660589025379714056,0.660589025379713979,Double
35,0.869289,0.625557940569163157,0.625557940569163216,0.625557940569163140,Double
36,0.249894,0.223058846869674989,0.223058846869675011,0.223058846869674976,Double
37,0.468694,0.384373439550400075,0.384373439550400074,0.384373439550400098,Posit
38,0.87422,0.628192798669657118,0.628192798669657118,0.628192798669657160,Posit
39,0.347656,0.298366908398595267,0.298366908398595225,0.298366908398595254,Double
40,0.077528,0.074669549444881713,0.074669549444881622,0.074669549444881717,Double
41,0.180572,0.165999409054471852,0.165999409054471804,0.165999409054471858,Double
42,0.639233,0.494228387733921526,0.494228387733921525,0.494228387733921526,Double
43,0.512669,0.413875912269245247,0.413875912269245246,0.413875912269245250,Posit
44,0.922848,0.653807178090458055,0.653807178090458055,0.653807178090458074,Posit
45,0.0109158,0.010856651640071266,0.010856651640071229,0.010856651640071265,Double
46,0.373768,0.317557119822734348,0.317557119822734306,0.317557119822734324,Double
47,0.470832,0.385828177395779646,0.385828177395779608,0.385828177395779626,Double
48,0.276691,0.244271228035239733,0.244271228035239689,0.244271228035239735,Double
49,0.122104,0.115205475326357669,0.115205475326357768,0.115205475326357665,Double
50,0.57411,0.453690106351131128,0.453690106351131198,0.453690106351131106,Double
51,0.733796,0.550313234581978008,0.550313234581977944,0.550313234581978006,Double
52,0.548394,0.437218039877205474,0.437218039877205474,0.437218039877205478,Posit
53,0.196699,0.179567135330481956,0.179567135330482049,0.179567135330481964,Double
54,0.68267,0.520381568843719817,0.520381568843719751,0.520381568843719777,Double
55,0.580031,0.457444548019130095,0.457444548019130095,0.457444548019130093,Posit
56,0.0984029,0.093857252055682149,0.093857252055682224,0.093857252055682155,Double
57,0.807158,0.591755488152821706,0.591755488152821706,0.591755488152821751,Posit
58,0.9876,0.686927653056342424,0.686927653056342423,0.686927653056342402,Posit
59,0.385862,0.326322283274665270,0.326322283274665229,0.326322283274665281,Double
60,0.50422,0.408274183492393055,0.408274183492393128,0.408274183492393028,Double
61,0.855284,0.618037787999849140,0.618037787999849080,0.618037787999849098,Double
