index,input,MPFR,Posit64,Double,winner
0,0.25684,0.329800689316356991,0.329800689316357001,0.329800689316356976,Posit
1,0.559381,0.640973636270238615,0.640973636270238500,0.640973636270238623,Double
2,0.615089,0.691613950353447547,0.691613950353447536,0.691613950353447526,Posit
3,0.0933373,0.128738555183023886,0.128738555183023817,0.128738555183023878,Double
4,0.424204,0.510155992908261551,0.510155992908261477,0.510155992908261524,Double
5,0.582171,0.661905514880945053,0.661905514880945042,0.661905514880945067,Posit
6,0.815024,0.859988997439041076,0.859988997439041160,0.859988997439041114,Double
7,0.851197,0.888458458875794535,0.888458458875794531,0.888458458875794554,Posit
8,0.22224,0.289527132662351020,0.289527132662351061,0.289527132662351028,Double
9,0.0329466,0.046765661292619772,0.046765661292619928,0.046765661292619769,Double
10,0.354492,0.437751512496397765,0.437751512496397720,0.437751512496397766,Double
11,0.456092,0.542101434373170970,0.542101434373171009,0.542101434373170932,Double
12,0.00742,0.010665274960504315,0.010665274960504459,0.010665274960504316,Double
13,0.271971,0.347065929857063642,0.347065929857063527,0.347065929857063638,Double
14,0.139003,0.187771212003348777,0.187771212003348748,0.187771212003348786,Double
15,0.747175,0.805024301944453785,0.805024301944453870,0.805024301944453735,Double
16,0.25613,0.328985552782053931,0.328985552782054005,0.328985552782053936,Double
17,0.839702,0.879471901694442844,0.879471901694442840,0.879471901694442892,Posit
18,0.0650031,0.090857578977222324,0.090857578977222421,0.090857578977222325,Double
19,0.892948,0.920634515042046856,0.920634515042046853,0.920634515042046853,EQUAL
20,0.759056,0.814801783957454153,0.814801783957454147,0.814801783957454173,Posit
21,0.130839,0.177394086302572616,0.177394086302572550,0.177394086302572612,Double
22,0.891485,0.919519063366114153,0.919519063366114150,0.919519063366114109,Posit
23,0.596471,0.674886332351063348,0.674886332351063236,0.674886332351063323,Double
24,0.131875,0.178714123626769472,0.178714123626769442,0.178714123626769472,Double
25,0.30064,0.379222011341227855,0.379222011341227867,0.379222011341227849,Double
26,0.451158,0.537205094275886616,0.537205094275886601,0.537205094275886585,Posit
27,0.588735,0.667878910367698591,0.667878910367698681,0.667878910367698642,Double
28,0.424641,0.510597948782458003,0.510597948782457929,0.510597948782458011,Double
29,0.753397,0.810152623553075775,0.810152623553075768,0.810152623553075824,Posit
30,0.487726,0.573108654729557076,0.573108654729557115,0.573108654729557077,Double
31,0.550331,0.632576642608728791,0.632576642608728882,0.632576642608728812,Double
32,0.774025,0.827026485071620068,0.827026485071620061,0.827026485071620021,Posit
33,0.230325,0.299039952271665294,0.299039952271665174,0.299039952271665299,Double
34,0.322358,0.403112624087056098,0.403112624087056111,0.403112624087056115,Posit
35,0.972011,0.979667696346535659,0.979667696346535658,0.979667696346535610,Posit
36,0.788756,0.838956717700484911,0.838956717700484905,0.838956717700484855,Posit
37,0.877454,0.908777527311904480,0.908777527311904476,0.908777527311904532,Posit
38,0.711035,0.774868993217135895,0.774868993217135887,0.774868993217135871,Posit
39,0.684577,0.752386430901504175,0.752386430901504166,0.752386430901504144,Posit
40,0.528693,0.612298430399491450,0.612298430399491437,0.612298430399491500,Posit
41,0.513841,0.598213338853555184,0.598213338853555169,0.598213338853555210,Posit
42,0.0373053,0.052840550996137879,0.052840550996137774,0.052840550996137881,Double
43,0.662497,0.733352045420910407,0.733352045420910493,0.733352045420910370,Double
44,0.821748,0.865323489707445939,0.865323489707445846,0.865323489707445992,Double
45,0.708494,0.772724867681726676,0.772724867681726667,0.772724867681726657,Posit
46,0.837215,0.877520639354861915,0.877520639354861910,0.877520639354861909,Posit
47,0.110132,0.150731856037572229,0.150731856037572161,0.150731856037572221,Double
48,0.641281,0.714822257800222867,0.714822257800222857,0.714822257800222904,Posit
49,0.130855,0.177413831963872386,0.177413831963872498,0.177413831963872393,Double
50,0.412003,0.497743625086741131,0.497743625086741204,0.497743625086741137,Double
51,0.618657,0.694797679402570258,0.694797679402570148,0.694797679402570312,Double
52,0.0821625,0.113917159442945845,0.113917159442945922,0.113917159442945851,Double
53,0.86377,0.898223688670346309,0.898223688670346391,0.898223688670346299,Double
54,0.899746,0.925806721449485156,0.925806721449485238,0.925806721449485170,Double
55,0.333914,0.415665285160686369,0.415665285160686443,0.415665285160686349,Double
56,0.0981374,0.135058544338345106,0.135058544338345238,0.135058544338345105,Double
57,0.989866,0.992671139641573780,0.992671139641573779,0.992671139641573830,Posit
58,0.200104,0.263159035172053652,0.263159035172053560,0.263159035172053635,Double
59,0.515745,0.600027109284162274,0.600027109284162153,0.600027109284162252,Double
60,0.124684,0.169519239500656493,0.169519239500656587,0.169519239500656504,Double
61,0.635814,0.710008595890942812,0.710008595890942802,0.710008595890942784,Posit
62,0.76408,0.818915770783318224,0.818915770783318217,0.818915770783318231,EQUAL
63,0.159713,0.213767248480427095,0.213767248480427067,0.213767248480427108,Double
64,0.610202,0.687241706216432637,0.687241706216432527,0.687241706216432657,Double
65,0.2117,0.277032481259612853,0.277032481259612829,0.277032481259612828,Posit
66,0.125418,0.170461257148884086,0.170461257148884234,0.170461257148884077,Double
67,0.554606,0.636548540273652286,0.636548540273652171,0.636548540273652264,Double
68,0.436812,0.522871168245986129,0.522871168245986167,0.522871168245986118,Double
69,0.538532,0.621554214647246512,0.621554214647246604,0.621554214647246472,Double
70,0.151285,0.203244711626578667,0.203244711626578777,0.203244711626578672,Double
71,0.655257,0.727054962473462312,0.727054962473462303,0.727054962473462352,Posit
72,0.816216,0.860935621735654442,0.860935621735654437,0.860935621735654411,Posit
73,0.892232,0.920088842532116722,0.920088842532116719,0.920088842532116757,Posit
74,0.459879,0.545848697510559697,0.545848697510559682,0.545848697510559644,Posit
75,0.688133,0.755428985401027234,0.755428985401027226,0.755428985401027209,Posit
76,0.417504,0.503352510278064379,0.503352510278064362,0.503352510278064380,Double
77,0.855382,0.891716354664217215,0.891716354664217210,0.891716354664217170,Posit
78,0.456776,0.542778618887710655,0.542778618887710640,0.542778618887710618,Posit
79,0.552706,0.634784920229570079,0.634784920229569964,0.634784920229570115,Double
80,0.853066,0.889914270504101504,0.889914270504101500,0.889914270504101546,Posit
81,0.281722,0.358083649416711076,0.358083649416711087,0.358083649416711058,Posit
82,0.396783,0.482108132657895995,0.482108132657896011,0.482108132657895982,Double
83,0.580527,0.660405238248081308,0.660405238248081397,0.660405238248081283,Double
84,0.625678,0.701041095514814502,0.701041095514814392,0.701041095514814527,Double
85,0.603851,0.681540560989394766,0.681540560989394654,0.681540560989394750,Double
86,0.584682,0.664192966260946918,0.664192966260946806,0.664192966260946926,Double
87,0.254575,0.327198983147549726,0.327198983147549609,0.327198983147549749,Double
88,0.928253,0.947294226400705663,0.947294226400705660,0.947294226400705708,Posit
89,0.399535,0.484947119142019969,0.484947119142019927,0.484947119142019989,Double
90,0.224881,0.292641996824391551,0.292641996824391593,0.292641996824391570,Double
91,0.205043,0.269084068754973774,0.269084068754973650,0.269084068754973760,Double
92,0.981529,0.986614091719321687,0.986614091719321767,0.986614091719321684,Double
93,0.279518,0.355600865337960742,0.355600865337960628,0.355600865337960759,Double
94,0.867251,0.900916152839730364,0.900916152839730446,0.900916152839730366,Double
95,0.677238,0.746087121055408876,0.746087121055408867,0.746087121055408864,Posit
96,0.0492561,0.069366893684131632,0.069366893684131558,0.069366893684131639,Double
97,0.86229,0.897077697969114618,0.897077697969114528,0.897077697969114629,Double
98,0.496958,0.582033949190791623,0.582033949190791608,0.582033949190791655,Posit
99,0.52196,0.605930071361061091,0.605930071361061077,0.605930071361061140,Posit
100,0.995082,0.996447960632653767,0.996447960632653687,0.996447960632653729,Double
101,0.440213,0.526282640528150350,0.526282640528150334,0.526282640528150325,Posit
102,0.560545,0.642050398969967061,0.642050398969966946,0.642050398969967073,Double
103,0.193761,0.255513805642984906,0.255513805642984915,0.255513805642984926,Posit
104,0.353658,0.436863484005659243,0.436863484005659198,0.436863484005659219,Double
105,0.93604,0.953108720944404269,0.953108720944404267,0.953108720944404242,Posit
106,0.184133,0.243831032744207114,0.243831032744207122,0.243831032744207116,Double
107,0.655355,0.727140904986202692,0.727140904986202682,0.727140904986202652,Posit
108,0.209019,0.273836497008405450,0.273836497008405426,0.273836497008405455,Double
109,0.527727,0.611386900168990209,0.611386900168990195,0.611386900168990222,Double
110,0.553144,0.635191993103411458,0.635191993103411548,0.635191993103411456,Double
111,0.168606,0.224788258103379046,0.224788258103379018,0.224788258103379046,Double
112,0.173819,0.231210164167780648,0.231210164167780723,0.231210164167780646,Double
113,0.567287,0.648268935374071309,0.648268935374071297,0.648268935374071265,Posit
114,0.929243,0.948035122755953234,0.948035122755953149,0.948035122755953252,Double
115,0.682465,0.750576274243422448,0.750576274243422344,0.750576274243422437,Double
116,0.349403,0.432321727989268434,0.432321727989268389,0.432321727989268434,Double
117,0.542276,0.625061240177921750,0.625061240177921633,0.625061240177921751,Double
118,0.0166182,0.023777941536431067,0.023777941536430935,0.023777941536431067,Double
119,0.454766,0.540786895603548501,0.540786895603548541,0.540786895603548534,Double
120,0.27689,0.352633890205731793,0.352633890205731867,0.352633890205731770,Double
121,0.372562,0.456871800796611503,0.456871800796611459,0.456871800796611494,Double
122,0.752778,0.809643243973529231,0.809643243973529133,0.809643243973529270,Double
123,0.206286,0.270571595521033946,0.270571595521033889,0.270571595521033936,Double
124,0.225735,0.293646743223136698,0.293646743223136707,0.293646743223136719,Posit
125,0.014753,0.021128559795903430,0.021128559795903445,0.021128559795903432,Double
126,0.955911,0.967840565569871255,0.967840565569871172,0.967840565569871303,Double
127,0.5996,0.677711190368323952,0.677711190368324042,0.677711190368323946,Double
128,0.805245,0.852194702767775565,0.852194702767775648,0.852194702767775536,Double
129,0.140509,0.189678089283582993,0.189678089283583104,0.189678089283582985,Double
130,0.830703,0.872397872580997740,0.872397872580997823,0.872397872580997769,Double
131,0.166872,0.222646655941920196,0.222646655941920272,0.222646655941920207,Double
132,0.0455945,0.064323399241977043,0.064323399241976959,0.064323399241977039,Double
133,0.895837,0.922835005720383026,0.922835005720382938,0.922835005720383017,Double
134,0.70888,0.773051167606041037,0.773051167606041123,0.773051167606041090,Double
135,0.0860277,0.119060921708861857,0.119060921708861971,0.119060921708861858,Double
136,0.069115,0.096417029061588380,0.096417029061588514,0.096417029061588375,Double
137,0.0749487,0.104267835532979957,0.104267835532980016,0.104267835532979955,Double
138,0.0868418,0.120141895840297907,0.120141895840297837,0.120141895840297913,Double
139,0.0251711,0.035864682991554171,0.035864682991554210,0.035864682991554174,Double
140,0.849194,0.886896817085992897,0.886896817085992892,0.886896817085992883,Posit
141,0.668146,0.738245793988781987,0.738245793988781977,0.738245793988781984,Double
142,0.454704,0.540725302836145236,0.540725302836145221,0.540725302836145283,Posit
143,0.110343,0.151005929087721003,0.151005929087721007,0.151005929087721008,Posit
144,0.573776,0.654230649121148752,0.654230649121148842,0.654230649121148700,Double
145,0.272319,0.347460043362580617,0.347460043362580565,0.347460043362580628,Double
146,0.771806,0.825220554991063784,0.825220554991063869,0.825220554991063837,Double
147,0.637727,0.711694523803658497,0.711694523803658584,0.711694523803658496,Double
148,0.825734,0.868476834364243429,0.868476834364243512,0.868476834364243389,Double
149,0.104141,0.142924648599998418,0.142924648599998277,0.142924648599998427,Double
150,0.150466,0.202218617937340894,0.202218617937340830,0.202218617937340889,Double
151,0.908365,0.932337211663686347,0.932337211663686344,0.932337211663686327,Posit
152,0.69089,0.757782718675463241,0.757782718675463327,0.757782718675463207,Double
153,0.880983,0.911486692839655410,0.911486692839655492,0.911486692839655444,Double
154,0.972603,0.980100392105766971,0.980100392105767051,0.980100392105766938,Double
155,0.96192,0.972265963928376284,0.972265963928376283,0.972265963928376276,Posit
156,0.253899,0.326421719842419148,0.326421719842419031,0.326421719842419134,Double
157,0.324978,0.405968581280807305,0.405968581280807379,0.405968581280807317,Double
158,0.749313,0.806788091095911317,0.806788091095911310,0.806788091095911319,Double
159,0.900823,0.926623842251815112,0.926623842251815109,0.926623842251815155,Posit
160,0.0156153,0.022354018084561376,0.022354018084561428,0.022354018084561375,Double
161,0.668024,0.738140320275175902,0.738140320275175797,0.738140320275175954,Double
162,0.173349,0.230631859785201967,0.230631859785201838,0.230631859785201981,Double
163,0.855466,0.891781234566195026,0.891781234566195022,0.891781234566195069,Posit
164,0.0839936,0.116356298088927814,0.116356298088927743,0.116356298088927820,Double
165,0.54125,0.624101051648200276,0.624101051648200262,0.624101051648200289,Double
166,0.548143,0.630538503559442476,0.630538503559442463,0.630538503559442520,Posit
167,0.884968,0.914539743939073539,0.914539743939073450,0.914539743939073557,Double
168,0.0104883,0.015052597196074488,0.015052597196074512,0.015052597196074487,Double
169,0.811425,0.857125319063073855,0.857125319063073762,0.857125319063073876,Double
170,0.779449,0.831430447559168731,0.831430447559168815,0.831430447559168728,Double
171,0.902349,0.927781816947294895,0.927781816947294808,0.927781816947294891,Double
172,0.361932,0.445654717198872364,0.445654717198872260,0.445654717198872341,Double
173,0.631992,0.706633988276639811,0.706633988276639899,0.706633988276639813,Double
174,0.607121,0.684478764914874306,0.684478764914874296,0.684478764914874360,Posit
175,0.161338,0.215787856624026360,0.215787856624026332,0.215787856624026358,Double
176,0.459199,0.545176706890347372,0.545176706890347357,0.545176706890347362,Double
177,0.162374,0.217073959827023579,0.217073959827023448,0.217073959827023572,Double
178,0.565836,0.646932847584616570,0.646932847584616660,0.646932847584616555,Double
179,0.690562,0.757503159373194856,0.757503159373194752,0.757503159373194901,Double
180,0.386374,0.471316233488787099,0.471316233488787113,0.471316233488787095,Double
181,0.73526,0.795151497650674229,0.795151497650674222,0.795151497650674277,Posit
182,0.995052,0.996426625545325784,0.996426625545325784,0.996426625545325795,Posit
183,0.823656,0.866833979538174030,0.866833979538174025,0.866833979538173982,Posit
184,0.705238,0.769972803381285920,0.769972803381285912,0.769972803381285931,Posit
185,0.418677,0.504546517161568603,0.504546517161568642,0.504546517161568620,Double
186,0.648554,0.721201132037709910,0.721201132037709803,0.721201132037709858,Double
187,0.336681,0.418655369025622308,0.418655369025622442,0.418655369025622281,Double
188,0.638186,0.712098947765875258,0.712098947765875150,0.712098947765875234,Double
189,0.224532,0.292231000038041072,0.292231000038041048,0.292231000038041089,Double
190,0.735105,0.795023347068226532,0.795023347068226433,0.795023347068226527,Double
191,0.630379,0.705207334343464366,0.705207334343464453,0.705207334343464387,Double
192,0.299795,0.378284479090021749,0.378284479090021761,0.378284479090021775,Posit
193,0.420985,0.506891546783235550,0.506891546783235532,0.506891546783235558,Double
194,0.611752,0.688629403693176735,0.688629403693176725,0.688629403693176712,Posit
195,0.471784,0.557565584005302600,0.557565584005302639,0.557565584005302650,Posit
196,0.707449,0.771842154572967467,0.771842154572967365,0.771842154572967454,Double
197,0.943379,0.958567222221255886,0.958567222221255967,0.958567222221255899,Double
198,0.064589,0.090296574516153929,0.090296574516153913,0.090296574516153930,Double
199,0.385962,0.470888071218688181,0.470888071218688312,0.470888071218688198,Double
200,0.937719,0.954359397418673163,0.954359397418673161,0.954359397418673150,Posit
