index,input,MPFR,Posit64,Double,winner
0,0.302414,0.954620459801970752,0.954620459801970751,0.954620459801970744,Posit
1,0.263512,0.965481222391979188,0.965481222391979187,0.965481222391979199,Posit
2,0.806728,0.691864684819524980,0.691864684819524932,0.691864684819525011,Double
3,0.601715,0.824366030185442166,0.824366030185442166,0.824366030185442189,Posit
4,0.100043,0.994999921385972959,0.994999921385972958,0.994999921385972930,Posit
5,0.115643,0.993320776340648858,1,0.993320776340648859,Double
6,0.196056,0.980842447742139057,0.980842447742139056,0.980842447742139023,Posit
7,0.4847,0.884814840350811915,0.884814840350811915,0.884814840350811926,Posit
8,0.229542,0.973770767057224695,0.973770767057224695,0.973770767057224651,Posit
9,0.493666,0.880601624771809955,0.880601624771809954,0.880601624771809921,Posit
10,0.656665,0.792032665266259058,0.792032665266259058,0.792032665266259039,Posit
11,0.306267,0.953465593600775900,0.953465593600775899,0.953465593600775874,Posit
12,0.197261,0.980607036642092372,0.980607036642092371,0.980607036642092367,Posit
13,0.249486,0.969039338213920357,0.969039338213920356,0.969039338213920409,Posit
14,0.952697,0.579487399376992122,0.579487399376992069,0.579487399376992118,Double
15,0.86773,0.646560238750622537,0.646560238750622492,0.646560238750622518,Double
16,0.965873,0.568699042110694124,0.568699042110694072,0.568699042110694108,Double
17,0.233855,0.972780218499870992,0.972780218499870992,0.972780218499870952,Posit
18,0.75623,0.727428412037964939,0.727428412037964940,0.727428412037964933,Posit
19,0.0906115,0.995897585520698269,0.995897585520698269,0.995897585520698292,Posit
20,0.00804,0.999967679343221640,0.999967679343221640,0.999967679343221616,Posit
21,0.545305,0.854969261982502408,0.854969261982502407,0.854969261982502449,Posit
22,0.365829,0.933827598192235831,0.933827598192235831,0.933827598192235819,Posit
23,0.117103,0.993151325188664735,0.993151325188664735,0.993151325188664780,Posit
24,0.963746,0.570446965648014674,0.570446965648014622,0.570446965648014670,Double
25,0.59529,0.827985973005565711,0.827985973005565711,0.827985973005565756,Posit
26,0.762086,0.723397028368602023,0.723397028368602024,0.723397028368601980,Posit
27,0.698316,0.765926093136124343,0.765926093136124344,0.765926093136124364,Posit
28,0.907045,0.616076439801874886,0.616076439801874837,0.616076439801874876,Double
29,0.869453,0.645244648697227002,0.645244648697226957,0.645244648697226975,Double
30,0.225139,0.974763088251721399,0.974763088251721398,0.974763088251721421,Posit
31,0.891194,0.628483848135366400,0.628483848135366353,0.628483848135366396,Double
32,0.250671,0.968746196394397408,0.968746196394397407,0.968746196394397407,EQUAL
33,0.862284,0.650704724570334556,0.650704724570334512,0.650704724570334569,Double
34,0.677761,0.778978785654547338,0.778978785654547339,0.778978785654547368,Posit
35,0.447533,0.901517445070033564,0.901517445070033564,0.901517445070033618,Posit
36,0.585665,0.833344516471200382,0.833344516471200382,0.833344516471200336,Posit
37,0.298748,0.955705707130221135,0.955705707130221134,0.955705707130221183,Posit
38,0.160629,0.987126803365144949,0.987126803365144949,0.987126803365144911,Posit
39,0.257173,0.967112768474486275,0.967112768474486275,0.967112768474486240,Posit
40,0.638445,0.803023235277885492,0.803023235277885492,0.803023235277885439,Posit
41,0.875666,0.640485465492160575,0.640485465492160529,0.640485465492160566,Double
42,0.193347,0.981366544007744669,1,0.981366544007744701,Double
43,0.0360586,0.999349958406240006,0.999349958406240006,0.999349958406239969,Posit
44,0.412518,0.916114413652470793,0.916114413652470793,0.916114413652470816,Posit
45,0.855848,0.655578035791215525,0.655578035791215481,0.655578035791215541,Double
46,0.754171,0.728839265608966258,0.728839265608966258,0.728839265608966280,Posit
47,0.0831789,0.996542630216981581,0.996542630216981580,0.996542630216981529,Posit
48,0.503546,0.875877049718067040,0.875877049718067040,0.875877049718067013,Posit
49,0.978595,0.558188614679767048,0.558188614679766994,0.558188614679766992,Posit
50,0.651501,0.795174526319834426,1,0.795174526319834429,Double
51,0.821055,0.681449509624987335,0.681449509624987289,0.681449509624987293,Double
52,0.596852,0.827109222265067218,0.827109222265067218,0.827109222265067223,Posit
53,0.672715,0.782132702428311121,0.782132702428311121,0.782132702428311122,Posit
54,0.147648,0.989119754525620654,1,0.989119754525620620,Double
55,0.25164,0.968505307148202726,0.968505307148202726,0.968505307148202710,Posit
56,0.46239,0.894988917400622380,0.894988917400622380,0.894988917400622364,Posit
57,0.359442,0.936093075917572027,0.936093075917572027,0.936093075917572071,Posit
58,0.445439,0.902421502740820398,0.902421502740820398,0.902421502740820447,Posit
59,0.233145,0.972944699904884435,0.972944699904884435,0.972944699904884414,Posit
60,0.491772,0.881497499827563455,0.881497499827563454,0.881497499827563424,Posit
61,0.205039,0.979053007710813705,0.979053007710813705,0.979053007710813716,Posit
62,0.249838,0.968952403019154174,0.968952403019154174,0.968952403019154196,Posit
63,0.947563,0.583663822972491326,0.583663822972491273,0.583663822972491309,Double
64,0.739352,0.738905193517678290,1,0.738905193517678249,Double
65,0.672226,0.782437289518080098,0.782437289518080098,0.782437289518080115,Posit
66,0.985657,0.552315550896001578,0.552315550896001525,0.552315550896001595,Double
67,0.734877,0.741913517260772992,0.741913517260772993,0.741913517260773037,Posit
68,0.839304,0.667980571413082929,0.667980571413082884,0.667980571413082980,Posit
69,0.514214,0.870679813867938072,0.870679813867938072,0.870679813867938024,Posit
70,0.335963,0.944093104260495221,0.944093104260495221,0.944093104260495197,Posit
71,0.503755,0.875776178171062042,0.875776178171062041,0.875776178171062014,Posit
72,0.579971,0.836478508235832454,1,0.836478508235832474,Double
73,0.0643648,0.997929300959304079,0.997929300959304079,0.997929300959304100,Posit
