index,input,MPFR,Posit64,Double,winner
0,733.113,7.290447107140587429,7.290447107140587433,7.290447107140587413,Posit
1,1.19959,1.015712527624067893,1.015712527624067886,1.015712527624067940,Posit
2,79.9812,5.074977641682003897,5.074977641682003895,5.074977641682004048,Posit
3,5.59153,2.422301998844940248,2.422301998844940247,2.422301998844940130,Posit
4,7.42723,2.702801282894562356,2.702801282894562357,2.702801282894562451,Posit
5,20.0888,3.693927491659527038,3.693927491659527037,3.693927491659526829,Posit
6,820.659,7.403255211548016672,7.403255211548016669,7.403255211548017023,Posit
7,9.7132,2.969272300993042147,2.969272300993042148,2.969272300993042180,Posit
8,442.352,6.785255091523746081,6.785255091523746083,6.785255091523746174,Posit
9,7.72616,2.741921149665939203,2.741921149665939201,2.741921149665939250,Posit
10,3.79367,2.043416576077032494,2.043416576077032493,2.043416576077032420,Posit
11,8.4467,2.830409254132319741,2.830409254132319741,2.830409254132320029,Posit
12,333.941,6.504112551310894059,6.504112551310894059,6.504112551310893942,Posit
13,934.005,7.532629390385024127,7.532629390385024124,7.532629390385023882,Posit
14,955.462,7.555342445248618232,7.555342445248618234,7.555342445248617977,Posit
15,76.5718,5.031418343437274941,5.031418343437274939,5.031418343437275453,Posit
16,2.00538,1.446038875236425206,1.446038875236425205,1.446038875236425270,Posit
17,2.12302,1.497335501869778186,1.497335501869778184,1.497335501869778263,Posit
18,210.781,6.043974187619512619,6.043974187619512619,6.043974187619512328,Posit
19,9.6276,2.960467371450665243,2.960467371450665241,2.960467371450665297,Posit
20,930.509,7.528879407094061512,7.528879407094061511,7.528879407094061449,Posit
21,150.448,5.706774859295311695,5.706774859295311690,5.706774859295311586,Posit
22,9.15148,2.910034295499603466,2.910034295499603466,2.910034295499603463,Posit
23,67.9503,4.911977983156591078,4.911977983156591079,4.911977983156591065,Posit
24,6.55483,2.579117492616089978,2.579117492616089978,2.579117492616089802,Posit
25,164.248,5.794532558643995082,5.794532558643995079,5.794532558643995301,Posit
26,284.071,6.342373717135228668,6.342373717135228669,6.342373717135228794,Posit
27,354.384,6.563529568833699753,6.563529568833699749,6.563529568833700090,Posit
28,25.7737,3.942879740776374114,3.942879740776374115,3.942879740776374042,Posit
29,6.21402,2.526368036656881287,2.526368036656881286,2.526368036656881255,Posit
30,4.90883,2.294399059307889659,2.294399059307889659,2.294399059307889566,Posit
31,39.6903,4.374412835422903784,4.374412835422903787,4.374412835422903711,Posit
32,338.23,6.516875442878249817,6.516875442878249817,6.516875442878250269,Posit
33,35.9233,4.274728170872962723,4.274728170872962723,4.274728170872962529,Posit
34,98.7796,5.286063586323359040,5.286063586323359042,5.286063586323359154,Posit
35,94.159,5.238160607717319933,5.238160607717319935,5.238160607717319728,Posit
36,57.4115,4.743467084825677103,4.743467084825677103,4.743467084825677027,Posit
37,816.7,7.398419234814788954,7.398419234814788955,7.398419234814788581,Posit
38,4.61982,2.235016054677826315,2.235016054677826314,2.235016054677826158,Posit
39,7.33763,2.690774705476785221,2.690774705476785221,2.690774705476785211,Posit
40,30.1409,4.099306562754143574,4.099306562754143574,4.099306562754143179,Posit
41,94.7629,5.244552746031120306,5.244552746031120309,5.244552746031120094,Posit
42,1.52005,1.205832225637095616,1.205832225637095607,1.205832225637095689,Posit
43,6.31234,2.541869113907667407,2.541869113907667405,2.541869113907667455,Posit
44,7.41642,2.701358424141038408,2.701358424141038407,2.701358424141038217,Posit
45,651.858,7.172973816492925109,7.172973816492925105,7.172973816492924648,Posit
46,51.1901,4.628787999280218388,4.628787999280218390,4.628787999280218557,Posit
47,23.1668,3.836333735240656350,3.836333735240656350,3.836333735240656129,Posit
48,5.14458,2.340404709717426433,2.340404709717426434,2.340404709717426535,Posit
49,694.591,7.236471169861620834,7.236471169861620832,7.236471169861620645,Posit
50,89.0805,5.182718860715517204,5.182718860715517204,5.182718860715517017,Posit
51,3.85889,2.059906817409184037,2.059906817409184038,2.059906817409184132,Posit
52,197.34,5.978079612451166537,5.978079612451166535,5.978079612451166369,Posit
53,207.25,6.027080793452075172,6.027080793452075174,6.027080793452075369,Posit
54,23.3432,3.843910738168461516,3.843910738168461516,3.843910738168461627,Posit
55,104.193,5.339414840642376168,5.339414840642376168,5.339414840642375815,Posit
56,739.755,7.299467273049265279,7.299467273049265278,7.299467273049264904,Posit
57,183.157,5.903495772899839221,5.903495772899839219,5.903495772899839622,Posit
58,4.08204,2.114421493819012069,2.114421493819012069,2.114421493819012010,Posit
59,6.18488,2.521727755908265950,2.521727755908265949,2.521727755908266033,Posit
60,63.6238,4.846195882971177231,4.846195882971177232,4.846195882971176871,Posit
61,567.291,7.034019758639506098,7.034019758639506098,7.034019758639506570,Posit
62,60.8279,4.801263706088689953,4.801263706088689950,4.801263706088690242,Posit
63,7.61894,2.728064116109960005,2.728064116109960007,2.728064116109960136,Posit
64,31.1113,4.130977184180517257,4.130977184180517257,4.130977184180517625,Posit
65,54.4218,4.689995646150976222,4.689995646150976221,4.689995646150975972,Posit
66,2.18366,1.522878918668720204,1.522878918668720204,1.522878918668720161,Posit
67,36.0995,4.279616603746709257,4.279616603746709255,4.279616603746709380,Posit
68,4.92311,2.297246117113191402,2.297246117113191401,2.297246117113191488,Posit
69,4.95356,2.303289766874585415,2.303289766874585413,2.303289766874585531,Posit
70,976.045,7.576656044073747281,7.576656044073747278,7.576656044073747154,Posit
71,8.17706,2.798198279683685721,2.798198279683685722,2.798198279683685730,Posit
72,209.013,6.035550711379163923,6.035550711379163921,6.035550711379164213,Posit
73,482.698,6.872540096732228743,6.872540096732228744,6.872540096732228321,Posit
74,9.50408,2.947625160210881573,2.947625160210881570,2.947625160210881390,Posit
75,870.242,7.461918736340195577,7.461918736340195576,7.461918736340195757,Posit
76,745.335,7.306980975778982538,7.306980975778982534,7.306980975778982312,Posit
77,89.6587,5.189188034765333770,5.189188034765333773,5.189188034765333413,Posit
78,112.067,5.412263378130153065,5.412263378130153061,5.412263378130153235,Posit
79,88.5498,5.176744700482046276,5.176744700482046275,5.176744700482045936,Posit
80,688.064,7.227029784806239187,7.227029784806239184,7.227029784806239476,Posit
81,545.766,6.995337609877932435,6.995337609877932433,6.995337609877932294,Posit
82,778.966,7.351115099200178836,7.351115099200178831,7.351115099200178804,Posit
83,490.735,6.889051772587458350,6.889051772587458349,6.889051772587458267,Posit
84,6.61722,2.588483451212597733,2.588483451212597732,2.588483451212597597,Posit
85,27.1303,3.994137968448962458,3.994137968448962457,3.994137968448962628,Posit
86,70.8853,4.954259623824220440,4.954259623824220436,4.954259623824220249,Posit
87,6.80822,2.616628870604276294,2.616628870604276294,2.616628870604276180,Posit
88,688.383,7.227493422777759339,7.227493422777759343,7.227493422777759413,Posit
89,527.461,6.961222281847160380,6.961222281847160381,6.961222281847160076,Posit
90,49.3165,4.591509194551914509,4.591509194551914509,4.591509194551914419,Posit
91,95.5278,5.252591363324031966,5.252591363324031967,5.252591363324031981,Posit
92,64.9628,4.867021937194339407,4.867021937194339412,4.867021937194339287,Posit
93,22.9371,3.826376923413224069,3.826376923413224068,3.826376923413224329,Posit
94,62.5897,4.829811816258417646,4.829811816258417649,4.829811816258417601,Posit
95,83.0777,5.112960153241217274,5.112960153241217275,5.112960153241217220,Posit
96,41.0188,4.407325991620570591,4.407325991620570593,4.407325991620570704,Posit
97,95.4102,5.251359858539277078,5.251359858539277079,5.251359858539276892,Posit
98,3.76899,2.037106069777797569,2.037106069777797567,2.037106069777797401,Posit
99,2.40076,1.609729012849945199,1.609729012849945198,1.609729012849945295,Posit
100,7.13974,2.663691868136730901,2.663691868136730901,2.663691868136730978,Posit
101,236.499,6.159094196659710033,6.159094196659710029,6.159094196659710363,Posit
102,33.3131,4.199321919020258794,4.199321919020258794,4.199321919020258420,Posit
103,2.80618,1.755306963980996474,1.755306963980996476,1.755306963980996393,Posit
104,32.7431,4.182071218378978310,4.182071218378978307,4.182071218378978550,Posit
105,65.1557,4.869985488936472408,4.869985488936472407,4.869985488936472429,Posit
106,75.0488,5.011330351354113959,5.011330351354113962,5.011330351354113866,Posit
107,9.31326,2.927456423747923044,2.927456423747923044,2.927456423747922809,Posit
108,73.7038,4.993247148680131781,4.993247148680131780,4.993247148680131531,Posit
109,37.3712,4.314225291797757238,4.314225291797757239,4.314225291797757045,Posit
110,41.0034,4.406951900229531533,4.406951900229531531,4.406951900229531205,Posit
111,36.7086,4.296342484118332343,4.296342484118332340,4.296342484118332194,Posit
112,35.9605,4.275760264512653227,4.275760264512653230,4.275760264512653563,Posit
113,24.4942,3.891998463538095990,3.891998463538095989,3.891998463538095976,Posit
114,97.1153,5.269072568343961039,5.269072568343961038,5.269072568343960761,Posit
115,294.217,6.377466672717174895,6.377466672717174898,6.377466672717174490,Posit
116,31.4475,4.141720232240666917,4.141720232240666918,4.141720232240666988,Posit
117,33.1927,4.195702736091981127,4.195702736091981126,4.195702736091980967,Posit
118,158.384,5.758182507444793032,5.758182507444793027,5.758182507444793430,Posit
119,8.98405,2.891681283954509000,2.891681283954509001,2.891681283954508963,Posit
