index,input,MPFR,Posit64,Double,winner
0,1.93715,1.279885210681135571,1.279885210681135570,1.279885210681135588,Posit
1,1.94974,1.287441947757912584,1.287441947757912557,1.287441947757912653,Posit
2,1.33758,0.800162904436348459,0.800162904436348476,0.800162904436348521,Posit
3,1.2537,0.698061435159420579,0.698061435159420567,0.698061435159420651,Posit
4,1.75547,1.162611815797207775,1.162611815797207778,1.162611815797207626,Posit
5,1.23103,0.667305220557727761,0.667305220557727739,0.667305220557727785,Posit
6,1.86902,1.237801812144273459,1.237801812144273467,1.237801812144273317,Posit
7,1.88473,1.247688365744116063,1.247688365744116081,1.247688365744116012,Posit
8,1.97057,1.299799165974368608,1.299799165974368637,1.299799165974368620,Double
9,1.76055,1.166123840414806936,1.166123840414806902,1.166123840414806878,Posit
10,1.71508,1.134128879930277509,1.134128879930277500,1.134128879930277556,Posit
11,1.52716,0.986333369169700621,0.986333369169700590,0.986333369169700602,Double
12,1.61054,1.055363794565359484,1.055363794565359506,1.055363794565359559,Posit
13,1.39191,0.858712013323276259,0.858712013323276250,0.858712013323276291,Posit
14,1.01305,0.161351434281383838,0.161351434281383839,0.161351434281383849,Posit
15,1.55527,1.010298330048559144,1.010298330048559132,1.010298330048559068,Posit
16,1.22458,0.658247247828567305,0.658247247828567329,0.658247247828567361,Posit
17,1.36031,0.825268446637626047,0.825268446637626057,0.825268446637626107,Posit
18,1.37982,0.846112494221238077,0.846112494221238091,0.846112494221238021,Posit
19,1.20227,0.625771526614126381,0.625771526614126388,0.625771526614126383,Double
20,1.95977,1.293411601412543105,1.293411601412543113,1.293411601412543188,Posit
21,1.34415,0.807515745980836797,0.807515745980836777,0.807515745980836863,Posit
22,1.39623,0.863154725926702360,0.863154725926702379,0.863154725926702393,Posit
23,1.84356,1.221520229723516403,1.221520229723516400,1.221520229723516371,Posit
24,1.53436,0.992542954952350943,0.992542954952350947,0.992542954952351009,Posit
25,1.40782,0.874953879760831849,0.874953879760831831,0.874953879760831832,Double
26,1.8384,1.218180630251456833,1.218180630251456845,1.218180630251456842,Double
27,1.25036,0.693625273752296057,0.693625273752296050,0.693625273752295990,Posit
28,1.745,1.155323806828089467,1.155323806828089518,1.155323806828089328,Posit
29,1.19868,0.620365990847789962,0.620365990847789962,0.620365990847789983,Posit
30,1.29785,0.753837543476769989,0.753837543476770019,0.753837543476770011,Double
31,1.27416,0.724536895047100720,0.724536895047100754,0.724536895047100726,Double
32,1.85167,1.226741595907904291,1.226741595907904262,1.226741595907904436,Posit
33,1.15137,0.543511966767168276,0.543511966767168301,0.543511966767168286,Double
34,1.81952,1.205849571758320192,1.205849571758320188,1.205849571758320193,Double
35,1.82311,1.208213577082278109,1.208213577082278130,1.208213577082278167,Posit
36,1.48189,0.946042782336259445,0.946042782336259462,0.946042782336259491,Posit
37,1.43693,0.903739405835165649,0.903739405835165673,0.903739405835165655,Double
38,1.12397,0.492928788188585437,0.492928788188585440,0.492928788188585432,Posit
39,1.79988,1.192828997778773903,1.192828997778773891,1.192828997778773825,Posit
40,1.31629,0.775748397596307402,0.775748397596307396,0.775748397596307315,Posit
41,1.80393,1.195535341763080580,1.195535341763080608,1.195535341763080739,Posit
42,1.86226,1.233506271072599536,1.233506271072599528,1.233506271072599469,Posit
43,1.49703,0.959763177147163400,0.959763177147163423,0.959763177147163415,Double
44,1.45235,0.918524726374602947,0.918524726374602999,0.918524726374603029,Posit
45,1.43836,0.905114858022403059,0.905114858022403042,0.905114858022403102,Posit
46,1.04039,0.283277526029797219,0.283277526029797202,0.283277526029797222,Double
47,1.45304,0.919176338025772379,0.919176338025772379,0.919176338025772366,Posit
48,1.26026,0.706678146215550907,0.706678146215550870,0.706678146215550917,Double
49,1.43324,0.900145173713612472,0.900145173713612510,0.900145173713612579,Posit
50,1.17478,0.582944227826173769,0.582944227826173747,0.582944227826173722,Posit
51,1.62172,1.064169646998922897,1.064169646998922899,1.064169646998923024,Posit
52,1.94499,1.284601675271841765,1.284601675271841769,1.284601675271841881,Posit
53,1.12659,0.497998822280892802,0.497998822280892781,0.497998822280892761,Posit
54,1.5623,1.016180871222144798,1.016180871222144756,1.016180871222144733,Posit
55,1.16211,0.561982473727030295,0.561982473727030275,0.561982473727030252,Posit
56,1.73084,1.145362212340266105,1.145362212340266061,1.145362212340266028,Posit
57,1.75235,1.160448067591722819,1.160448067591722795,1.160448067591722809,Double
58,1.05919,0.342398913526489389,0.342398913526489399,0.342398913526489379,EQUAL
59,1.71863,1.136670226517965946,1.136670226517965962,1.136670226517966009,Posit
60,1.79835,1.191806159357130113,1.191806159357130067,1.191806159357130079,Double
61,1.41954,0.886682165595570092,0.886682165595570062,0.886682165595570115,Double
62,1.48588,0.949684215010581113,0.949684215010581092,0.949684215010581090,Posit
63,1.91174,1.264434227986195929,1.264434227986195924,1.264434227986195758,Posit
64,1.11552,0.476154110113382865,0.476154110113382885,0.476154110113382878,Double
65,1.25366,0.698003092774850429,0.698003092774850429,0.698003092774850509,Posit
66,1.77475,1.175866655287422581,1.175866655287422601,1.175866655287422624,Posit
67,1.29658,0.752303978231751795,0.752303978231751792,0.752303978231751769,Posit
68,1.67152,1.102243627331703222,1.102243627331703208,1.102243627331703335,Posit
69,1.16525,0.567259307324977643,0.567259307324977633,0.567259307324977646,Double
70,1.33519,0.797468067581934509,0.797468067581934524,0.797468067581934559,Posit
71,1.04894,0.311594180605738983,0.311594180605738997,0.311594180605739013,Posit
72,1.41592,0.883076366991232868,0.883076366991232821,0.883076366991232931,Posit
